INE_ID,Concelho,Inscritos,Votantes,Brancos,Nulos,Sigla,Votos,Votos (%),Mandatos,Tipo,Abstention (%)
1504,BARREIRO,70530,32041,1330.0,1183,PCTP/MRPP,1031.0,"3,49",0.0,Partido,54.5711044945
1504,BARREIRO,70530,32041,1330.0,1183,PPD/PSD,2855.0,"9,67",1.0,Partido,54.5711044945
1504,BARREIRO,70530,32041,1330.0,1183,PS,8882.0,"30,08",3.0,Partido,54.5711044945
1504,BARREIRO,70530,32041,1330.0,1183,PCP-PEV,14374.0,"48,68",5.0,Coligação,54.5711044945
1004,BATALHA,14294,7623,644.0,407,CDS-PP,864.0,"13,15",1.0,Partido,46.6699314398
1004,BATALHA,14294,7623,644.0,407,PPD/PSD,4205.0,"63,98",5.0,Partido,46.6699314398
1004,BATALHA,14294,7623,644.0,407,PS,1200.0,"18,26",1.0,Partido,46.6699314398
1004,BATALHA,14294,7623,644.0,407,PCP-PEV,303.0,"4,61",0.0,Coligação,46.6699314398
205,BEJA,30268,17133,447.0,300,PS,7153.0,"43,65",3.0,Partido,43.3956653892
205,BEJA,30268,17133,447.0,300,PCP-PEV,7446.0,"45,44",4.0,Coligação,43.3956653892
205,BEJA,30268,17133,447.0,300,PPD/PSD.CDS-PP,1038.0,"6,33",0.0,Coligação,43.3956653892
205,BEJA,30268,17133,447.0,300,PBCT,749.0,"4,57",0.0,Grupos Cidadãos Eleitores,43.3956653892
501,BELMONTE,6646,4034,143.0,126,CDS-PP,103.0,"2,74",0.0,Partido,39.3018356906
501,BELMONTE,6646,4034,143.0,126,PS,2298.0,"61,04",4.0,Partido,39.3018356906
501,BELMONTE,6646,4034,143.0,126,PCP-PEV,300.0,"7,97",0.0,Coligação,39.3018356906
501,BELMONTE,6646,4034,143.0,126,PPCB,1064.0,"28,26",1.0,Grupos Cidadãos Eleitores,39.3018356906
1405,BENAVENTE,22965,9399,494.0,360,CDS-PP,310.0,"3,63",0.0,Partido,59.0725016329
1405,BENAVENTE,22965,9399,494.0,360,PPD/PSD,1620.0,"18,96",1.0,Partido,59.0725016329
1405,BENAVENTE,22965,9399,494.0,360,PS,1797.0,"21,03",1.0,Partido,59.0725016329
1405,BENAVENTE,22965,9399,494.0,360,PCP-PEV,4818.0,"56,38",5.0,Coligação,59.0725016329
1005,BOMBARRAL,11928,6084,315.0,197,CDS-PP,716.0,"12,85",1.0,Partido,48.9939637827
1005,BOMBARRAL,11928,6084,315.0,197,PPD/PSD,2463.0,"44,2",3.0,Partido,48.9939637827
1005,BOMBARRAL,11928,6084,315.0,197,PS,1611.0,"28,91",2.0,Partido,48.9939637827
1005,BOMBARRAL,11928,6084,315.0,197,PCP-PEV,782.0,"14,03",1.0,Coligação,48.9939637827
703,BORBA,6349,4479,101.0,71,PPD/PSD,831.0,"19,29",1.0,Partido,29.4534572374
703,BORBA,6349,4479,101.0,71,PS,1043.0,"24,22",1.0,Partido,29.4534572374
703,BORBA,6349,4479,101.0,71,PCP-PEV,791.0,"18,37",1.0,Coligação,29.4534572374
703,BORBA,6349,4479,101.0,71,MUB,1642.0,"38,12",2.0,Grupos Cidadãos Eleitores,29.4534572374
1702,BOTICAS,7762,4263,110.0,102,PPD/PSD,2751.0,"67,91",4.0,Partido,45.0785879928
1702,BOTICAS,7762,4263,110.0,102,PS,910.0,"22,46",1.0,Partido,45.0785879928
1702,BOTICAS,7762,4263,110.0,102,PCP-PEV,390.0,"9,63",0.0,Coligação,45.0785879928
303,BRAGA,159313,95414,3061.0,1748,PCTP/MRPP,1293.0,"1,43",0.0,Partido,40.1090934199
303,BRAGA,159313,95414,3061.0,1748,PS,31318.0,"34,57",4.0,Partido,40.1090934199
303,BRAGA,159313,95414,3061.0,1748,PCP-PEV,8357.0,"9,22",1.0,Coligação,40.1090934199
303,BRAGA,159313,95414,3061.0,1748,PPD/PSD.CDS-PP.PPM,44566.0,"49,19",6.0,Coligação,40.1090934199
303,BRAGA,159313,95414,3061.0,1748,CEM,5071.0,"5,6",0.0,Grupos Cidadãos Eleitores,40.1090934199
402,BRAGANÇA,36715,20037,541.0,480,B.E.,207.0,"1,09",0.0,Partido,45.4255753779
402,BRAGANÇA,36715,20037,541.0,480,CDS-PP,411.0,"2,16",0.0,Partido,45.4255753779
402,BRAGANÇA,36715,20037,541.0,480,PPD/PSD,9482.0,"49,86",4.0,Partido,45.4255753779
402,BRAGANÇA,36715,20037,541.0,480,PS,5209.0,"27,39",2.0,Partido,45.4255753779
402,BRAGANÇA,36715,20037,541.0,480,PCP-PEV,401.0,"2,11",0.0,Coligação,45.4255753779
402,BRAGANÇA,36715,20037,541.0,480,MSP,3306.0,"17,39",1.0,Grupos Cidadãos Eleitores,45.4255753779
304,CABECEIRAS DE BASTO,17101,11282,120.0,187,PS,4976.0,"45,34",3.0,Partido,34.0272498684
304,CABECEIRAS DE BASTO,17101,11282,120.0,187,PCP-PEV,108.0,"0,98",0.0,Coligação,34.0272498684
304,CABECEIRAS DE BASTO,17101,11282,120.0,187,PPD/PSD.CDS-PP,1355.0,"12,35",1.0,Coligação,34.0272498684
304,CABECEIRAS DE BASTO,17101,11282,120.0,187,IPC,4536.0,"41,33",3.0,Grupos Cidadãos Eleitores,34.0272498684
1104,CADAVAL,12560,7360,210.0,155,PPD/PSD,3322.0,"47,49",4.0,Partido,41.4012738854
1104,CADAVAL,12560,7360,210.0,155,PS,3102.0,"44,35",3.0,Partido,41.4012738854
1104,CADAVAL,12560,7360,210.0,155,PCP-PEV,360.0,"5,15",0.0,Coligação,41.4012738854
1104,CADAVAL,12560,7360,210.0,155,CDS-PP.MPT.PPM,211.0,"3,02",0.0,Coligação,41.4012738854
1006,CALDAS DA RAINHA,45535,21134,985.0,567,B.E.,601.0,"3,07",0.0,Partido,53.5873503898
1006,CALDAS DA RAINHA,45535,21134,985.0,567,CDS-PP,1967.0,"10,04",1.0,Partido,53.5873503898
1006,CALDAS DA RAINHA,45535,21134,985.0,567,PPD/PSD,9203.0,47,4.0,Partido,53.5873503898
1006,CALDAS DA RAINHA,45535,21134,985.0,567,PS,4866.0,"24,85",2.0,Partido,53.5873503898
1006,CALDAS DA RAINHA,45535,21134,985.0,567,PCP-PEV,1089.0,"5,56",0.0,Coligação,53.5873503898
1006,CALDAS DA RAINHA,45535,21134,985.0,567,MVC,1856.0,"9,48",0.0,Grupos Cidadãos Eleitores,53.5873503898
3101,CALHETA (R.A.A.),3677,2548,33.0,45,PPD/PSD,702.0,"28,42",1.0,Partido,30.7043785695
3101,CALHETA (R.A.A.),3677,2548,33.0,45,PS,726.0,"29,39",2.0,Partido,30.7043785695
3101,CALHETA (R.A.A.),3677,2548,33.0,45,CCALHETA,1042.0,"42,19",2.0,Grupos Cidadãos Eleitores,30.7043785695
1314,SANTO TIRSO,64250,39877,1569.0,916,CDS-PP,1409.0,"3,77",0.0,Partido,37.9346303502
1314,SANTO TIRSO,64250,39877,1569.0,916,PS,17919.0,"47,92",5.0,Partido,37.9346303502
1314,SANTO TIRSO,64250,39877,1569.0,916,PCP-PEV,2454.0,"6,56",0.0,Coligação,37.9346303502
1314,SANTO TIRSO,64250,39877,1569.0,916,PPD/PSD.PPM,13051.0,"34,9",4.0,Coligação,37.9346303502
1314,SANTO TIRSO,64250,39877,1569.0,916,PFST,2559.0,"6,84",0.0,Grupos Cidadãos Eleitores,37.9346303502
812,SÃO BRÁS DE ALPORTEL,8996,5080,147.0,77,CDS-PP,94.0,"1,94",0.0,Partido,43.5304579813
812,SÃO BRÁS DE ALPORTEL,8996,5080,147.0,77,PPD/PSD,2052.0,"42,26",2.0,Partido,43.5304579813
812,SÃO BRÁS DE ALPORTEL,8996,5080,147.0,77,PS,2321.0,"47,8",3.0,Partido,43.5304579813
812,SÃO BRÁS DE ALPORTEL,8996,5080,147.0,77,PCP-PEV,389.0,"8,01",0.0,Coligação,43.5304579813
116,SÃO JOÃO DA MADEIRA,20324,10021,363.0,191,B.E.,225.0,"2,38",0.0,Partido,50.6937610707
116,SÃO JOÃO DA MADEIRA,20324,10021,363.0,191,CDS-PP,296.0,"3,13",0.0,Partido,50.6937610707
116,SÃO JOÃO DA MADEIRA,20324,10021,363.0,191,PPD/PSD,3813.0,"40,28",3.0,Partido,50.6937610707
116,SÃO JOÃO DA MADEIRA,20324,10021,363.0,191,PS,3513.0,"37,11",3.0,Partido,50.6937610707
116,SÃO JOÃO DA MADEIRA,20324,10021,363.0,191,PCP-PEV,620.0,"6,55",0.0,Coligação,50.6937610707
116,SÃO JOÃO DA MADEIRA,20324,10021,363.0,191,SJM,1000.0,"10,56",1.0,Grupos Cidadãos Eleitores,50.6937610707
1815,SÃO JOÃO DA PESQUEIRA,7622,4705,103.0,113,CDS-PP,181.0,"4,03",0.0,Partido,38.2707950669
1815,SÃO JOÃO DA PESQUEIRA,7622,4705,103.0,113,PPD/PSD,2045.0,"45,56",3.0,Partido,38.2707950669
1815,SÃO JOÃO DA PESQUEIRA,7622,4705,103.0,113,PS,522.0,"11,63",0.0,Partido,38.2707950669
1815,SÃO JOÃO DA PESQUEIRA,7622,4705,103.0,113,PCP-PEV,77.0,"1,72",0.0,Coligação,38.2707950669
1815,SÃO JOÃO DA PESQUEIRA,7622,4705,103.0,113,PNT,1664.0,"37,07",2.0,Grupos Cidadãos Eleitores,38.2707950669
1816,SÃO PEDRO DO SUL,17177,11042,228.0,192,B.E.,146.0,"1,37",0.0,Partido,35.7163649066
1816,SÃO PEDRO DO SUL,17177,11042,228.0,192,PPD/PSD,4164.0,"39,2",3.0,Partido,35.7163649066
1816,SÃO PEDRO DO SUL,17177,11042,228.0,192,PS,5498.0,"51,76",4.0,Partido,35.7163649066
1816,SÃO PEDRO DO SUL,17177,11042,228.0,192,PCP-PEV,82.0,"0,77",0.0,Coligação,35.7163649066
1816,SÃO PEDRO DO SUL,17177,11042,228.0,192,ant,732.0,"6,89",0.0,Grupos Cidadãos Eleitores,35.7163649066
4603,SÃO ROQUE DO PICO,3215,2201,49.0,33,CDS-PP,91.0,"4,29",0.0,Partido,31.5396578538
4603,SÃO ROQUE DO PICO,3215,2201,49.0,33,PPD/PSD,1004.0,"47,38",2.0,Partido,31.5396578538
4603,SÃO ROQUE DO PICO,3215,2201,49.0,33,PS,1024.0,"48,32",3.0,Partido,31.5396578538
3110,SÃO VICENTE,6470,3680,16.0,73,B.E.,41.0,"1,14",0.0,Partido,43.1221020093
3110,SÃO VICENTE,6470,3680,16.0,73,PPD/PSD,1138.0,"31,69",1.0,Partido,43.1221020093
3110,SÃO VICENTE,6470,3680,16.0,73,PCP-PEV,33.0,"0,92",0.0,Coligação,43.1221020093
3110,SÃO VICENTE,6470,3680,16.0,73,UPSV,2379.0,"66,25",4.0,Grupos Cidadãos Eleitores,43.1221020093
1417,SARDOAL,3503,2590,67.0,55,PPD/PSD,1284.0,"52,03",3.0,Partido,26.0633742506
1417,SARDOAL,3503,2590,67.0,55,PS,621.0,"25,16",1.0,Partido,26.0633742506
1417,SARDOAL,3503,2590,67.0,55,PCP-PEV,66.0,"2,67",0.0,Coligação,26.0633742506
1417,SARDOAL,3503,2590,67.0,55,GIS,497.0,"20,14",1.0,Grupos Cidadãos Eleitores,26.0633742506
1817,SÁTÃO,13953,7470,178.0,200,CDS-PP,281.0,"3,96",0.0,Partido,46.4631262094
1817,SÁTÃO,13953,7470,178.0,200,PPD/PSD,4096.0,"57,76",4.0,Partido,46.4631262094
1817,SÁTÃO,13953,7470,178.0,200,PS,2498.0,"35,22",3.0,Partido,46.4631262094
1817,SÁTÃO,13953,7470,178.0,200,PCP-PEV,217.0,"3,06",0.0,Coligação,46.4631262094
912,SEIA,24719,13985,716.0,429,PS,7783.0,"60,62",5.0,Partido,43.4240867349
912,SEIA,24719,13985,716.0,429,PCP-PEV,1014.0,"7,9",0.0,Coligação,43.4240867349
912,SEIA,24719,13985,716.0,429,PPD/PSD.CDS-PP,4043.0,"31,49",2.0,Coligação,43.4240867349
1510,SEIXAL,134303,52190,2821.0,2273,B.E.,3440.0,"7,3",1.0,Partido,61.1401085605
1510,SEIXAL,134303,52190,2821.0,2273,CDS-PP,1438.0,"3,05",0.0,Partido,61.1401085605
1510,SEIXAL,134303,52190,2821.0,2273,PCTP/MRPP,735.0,"1,56",0.0,Partido,61.1401085605
1510,SEIXAL,134303,52190,2821.0,2273,PPD/PSD,5613.0,"11,92",1.0,Partido,61.1401085605
1510,SEIXAL,134303,52190,2821.0,2273,PS,12823.0,"27,23",3.0,Partido,61.1401085605
1510,SEIXAL,134303,52190,2821.0,2273,PTP,374.0,"0,79",0.0,Partido,61.1401085605
1510,SEIXAL,134303,52190,2821.0,2273,PCP-PEV,22673.0,"48,14",6.0,Coligação,61.1401085605
1818,SERNANCELHE,6708,4700,55.0,74,CDS-PP,157.0,"3,43",0.0,Partido,29.9344066786
1818,SERNANCELHE,6708,4700,55.0,74,PPD/PSD,2499.0,"54,67",3.0,Partido,29.9344066786
