Dicofr,Ref_municipio_ine,Distrito,Concelho,Freguesia,Orgao,Inscritos,Votantes,Validos,Brancos,Nulos,Votos,Sigla,M
50416,504,Castelo Branco,FUNDÃO,Fatela,AF,NULL,NULL,NULL,NULL,NULL,141,PS,2
50417,504,Castelo Branco,FUNDÃO,Fundão,AF,NULL,NULL,NULL,NULL,NULL,2160,I,7
50417,504,Castelo Branco,FUNDÃO,Fundão,AF,NULL,NULL,NULL,NULL,NULL,592,PCP-PEV,2
50417,504,Castelo Branco,FUNDÃO,Fundão,AF,NULL,NULL,NULL,NULL,NULL,1257,PS,4
50418,504,Castelo Branco,FUNDÃO,Janeiro de Cima,AF,NULL,NULL,NULL,NULL,NULL,210,PPD/PSD,6
50418,504,Castelo Branco,FUNDÃO,Janeiro de Cima,AF,NULL,NULL,NULL,NULL,NULL,62,PS,1
50419,504,Castelo Branco,FUNDÃO,Lavacolhos,AF,NULL,NULL,NULL,NULL,NULL,75,PPD/PSD,3
50419,504,Castelo Branco,FUNDÃO,Lavacolhos,AF,NULL,NULL,NULL,NULL,NULL,114,PS,4
50420,504,Castelo Branco,FUNDÃO,Orca,AF,NULL,NULL,NULL,NULL,NULL,229,PS,3
50420,504,Castelo Branco,FUNDÃO,Orca,AF,NULL,NULL,NULL,NULL,NULL,18,PCP-PEV,0
50420,504,Castelo Branco,FUNDÃO,Orca,AF,NULL,NULL,NULL,NULL,NULL,298,PPD/PSD,4
50421,504,Castelo Branco,FUNDÃO,Pêro Viseu,AF,NULL,NULL,NULL,NULL,NULL,107,PS,1
50421,504,Castelo Branco,FUNDÃO,Pêro Viseu,AF,NULL,NULL,NULL,NULL,NULL,373,PPD/PSD,6
50422,504,Castelo Branco,FUNDÃO,Póvoa de Atalaia,AF,NULL,NULL,NULL,NULL,NULL,314,I,4
50422,504,Castelo Branco,FUNDÃO,Póvoa de Atalaia,AF,NULL,NULL,NULL,NULL,NULL,229,PPD/PSD,3
50423,504,Castelo Branco,FUNDÃO,Salgueiro,AF,NULL,NULL,NULL,NULL,NULL,181,PPD/PSD,2
50423,504,Castelo Branco,FUNDÃO,Salgueiro,AF,NULL,NULL,NULL,NULL,NULL,349,PS,5
50424,504,Castelo Branco,FUNDÃO,Silvares,AF,NULL,NULL,NULL,NULL,NULL,164,PS,2
50424,504,Castelo Branco,FUNDÃO,Silvares,AF,NULL,NULL,NULL,NULL,NULL,25,PCP-PEV,0
50424,504,Castelo Branco,FUNDÃO,Silvares,AF,NULL,NULL,NULL,NULL,NULL,518,PPD/PSD,7
50425,504,Castelo Branco,FUNDÃO,Soalheira,AF,NULL,NULL,NULL,NULL,NULL,444,PPD/PSD,9
50426,504,Castelo Branco,FUNDÃO,Souto da Casa,AF,NULL,NULL,NULL,NULL,NULL,349,I,4
50426,504,Castelo Branco,FUNDÃO,Souto da Casa,AF,NULL,NULL,NULL,NULL,NULL,317,PPD/PSD,3
50427,504,Castelo Branco,FUNDÃO,Telhado,AF,NULL,NULL,NULL,NULL,NULL,191,PS,3
50427,504,Castelo Branco,FUNDÃO,Telhado,AF,NULL,NULL,NULL,NULL,NULL,272,PPD/PSD,4
50428,504,Castelo Branco,FUNDÃO,Vale de Prazeres,AF,NULL,NULL,NULL,NULL,NULL,500,PS,5
50428,504,Castelo Branco,FUNDÃO,Vale de Prazeres,AF,NULL,NULL,NULL,NULL,NULL,423,PPD/PSD,4
50429,504,Castelo Branco,FUNDÃO,Valverde,AF,NULL,NULL,NULL,NULL,NULL,239,PPD/PSD,2
50429,504,Castelo Branco,FUNDÃO,Valverde,AF,NULL,NULL,NULL,NULL,NULL,601,PS,7
50430,504,Castelo Branco,FUNDÃO,Mata da Rainha,AF,NULL,NULL,NULL,NULL,NULL,139,PPD/PSD,6
50430,504,Castelo Branco,FUNDÃO,Mata da Rainha,AF,NULL,NULL,NULL,NULL,NULL,45,PS,1
50431,504,Castelo Branco,FUNDÃO,Enxames,AF,NULL,NULL,NULL,NULL,NULL,263,I,4
50431,504,Castelo Branco,FUNDÃO,Enxames,AF,NULL,NULL,NULL,NULL,NULL,176,PS,3
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,CM,11163,8388,NULL,188,265,4436,PS,4
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,CM,11163,8388,NULL,188,265,3114,PPD/PSD,3
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,CM,11163,8388,NULL,188,265,202,PCP-PEV,0
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,CM,11163,8388,NULL,188,265,183,CDS-PP,0
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,AM,11163,8410,NULL,188,265,3210,PPD/PSD,9
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,AM,11163,8410,NULL,188,265,4271,PS,12
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,AM,11163,8410,NULL,188,265,332,PCP-PEV,0
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,AM,11163,8410,NULL,188,265,144,CDS-PP,0
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,AF,11163,8309,NULL,188,265,3099,PPD/PSD,48
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,AF,11163,8309,NULL,188,265,4346,PS,64
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,AF,11163,8309,NULL,188,265,24,CDS-PP,0
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,AF,11163,8309,NULL,188,265,152,PCP-PEV,1
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,AF,11163,8309,NULL,188,265,71,II,2
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,AF,11163,8309,NULL,188,265,164,I,5
50501,505,Castelo Branco,IDANHA-A-NOVA,Alcafozes,AF,NULL,NULL,NULL,NULL,NULL,118,PPD/PSD,4
50501,505,Castelo Branco,IDANHA-A-NOVA,Alcafozes,AF,NULL,NULL,NULL,NULL,NULL,89,PS,3
50502,505,Castelo Branco,IDANHA-A-NOVA,Aldeia de Santa Margarida,AF,NULL,NULL,NULL,NULL,NULL,90,PPD/PSD,2
50502,505,Castelo Branco,IDANHA-A-NOVA,Aldeia de Santa Margarida,AF,NULL,NULL,NULL,NULL,NULL,164,PS,5
50503,505,Castelo Branco,IDANHA-A-NOVA,Idanha-a-Nova,AF,NULL,NULL,NULL,NULL,NULL,599,PPD/PSD,4
50503,505,Castelo Branco,IDANHA-A-NOVA,Idanha-a-Nova,AF,NULL,NULL,NULL,NULL,NULL,841,PS,5
50503,505,Castelo Branco,IDANHA-A-NOVA,Idanha-a-Nova,AF,NULL,NULL,NULL,NULL,NULL,59,PCP-PEV,0
50505,505,Castelo Branco,IDANHA-A-NOVA,Ladoeiro,AF,NULL,NULL,NULL,NULL,NULL,390,PPD/PSD,4
50505,505,Castelo Branco,IDANHA-A-NOVA,Ladoeiro,AF,NULL,NULL,NULL,NULL,NULL,584,PS,5
50506,505,Castelo Branco,IDANHA-A-NOVA,Medelim,AF,NULL,NULL,NULL,NULL,NULL,129,PPD/PSD,4
50506,505,Castelo Branco,IDANHA-A-NOVA,Medelim,AF,NULL,NULL,NULL,NULL,NULL,100,PS,3
50507,505,Castelo Branco,IDANHA-A-NOVA,Monfortinho,AF,NULL,NULL,NULL,NULL,NULL,264,PS,5
50507,505,Castelo Branco,IDANHA-A-NOVA,Monfortinho,AF,NULL,NULL,NULL,NULL,NULL,24,CDS-PP,0
50507,505,Castelo Branco,IDANHA-A-NOVA,Monfortinho,AF,NULL,NULL,NULL,NULL,NULL,158,PPD/PSD,2
50508,505,Castelo Branco,IDANHA-A-NOVA,Monsanto,AF,NULL,NULL,NULL,NULL,NULL,440,PS,6
50508,505,Castelo Branco,IDANHA-A-NOVA,Monsanto,AF,NULL,NULL,NULL,NULL,NULL,31,PCP-PEV,0
50508,505,Castelo Branco,IDANHA-A-NOVA,Monsanto,AF,NULL,NULL,NULL,NULL,NULL,203,PPD/PSD,3
50509,505,Castelo Branco,IDANHA-A-NOVA,Oledo,AF,NULL,NULL,NULL,NULL,NULL,193,PPD/PSD,4
50509,505,Castelo Branco,IDANHA-A-NOVA,Oledo,AF,NULL,NULL,NULL,NULL,NULL,146,PS,3
50510,505,Castelo Branco,IDANHA-A-NOVA,Penha Garcia,AF,NULL,NULL,NULL,NULL,NULL,244,PPD/PSD,2
50510,505,Castelo Branco,IDANHA-A-NOVA,Penha Garcia,AF,NULL,NULL,NULL,NULL,NULL,441,PS,5
50511,505,Castelo Branco,IDANHA-A-NOVA,Proença-a-Velha,AF,NULL,NULL,NULL,NULL,NULL,71,II,2
50511,505,Castelo Branco,IDANHA-A-NOVA,Proença-a-Velha,AF,NULL,NULL,NULL,NULL,NULL,164,I,5
50512,505,Castelo Branco,IDANHA-A-NOVA,Rosmaninhal,AF,NULL,NULL,NULL,NULL,NULL,274,PPD/PSD,4
50512,505,Castelo Branco,IDANHA-A-NOVA,Rosmaninhal,AF,NULL,NULL,NULL,NULL,NULL,258,PS,3
50513,505,Castelo Branco,IDANHA-A-NOVA,Salvaterra do Extremo,AF,NULL,NULL,NULL,NULL,NULL,25,PCP-PEV,1
50513,505,Castelo Branco,IDANHA-A-NOVA,Salvaterra do Extremo,AF,NULL,NULL,NULL,NULL,NULL,123,PS,5
50513,505,Castelo Branco,IDANHA-A-NOVA,Salvaterra do Extremo,AF,NULL,NULL,NULL,NULL,NULL,35,PPD/PSD,1
50514,505,Castelo Branco,IDANHA-A-NOVA,São Miguel de Acha,AF,NULL,NULL,NULL,NULL,NULL,242,PPD/PSD,4
50514,505,Castelo Branco,IDANHA-A-NOVA,São Miguel de Acha,AF,NULL,NULL,NULL,NULL,NULL,238,PS,3
50515,505,Castelo Branco,IDANHA-A-NOVA,Segura,AF,NULL,NULL,NULL,NULL,NULL,87,PPD/PSD,3
50515,505,Castelo Branco,IDANHA-A-NOVA,Segura,AF,NULL,NULL,NULL,NULL,NULL,91,PS,4
50516,505,Castelo Branco,IDANHA-A-NOVA,Toulões,AF,NULL,NULL,NULL,NULL,NULL,137,PPD/PSD,4
50516,505,Castelo Branco,IDANHA-A-NOVA,Toulões,AF,NULL,NULL,NULL,NULL,NULL,118,PS,3
50517,505,Castelo Branco,IDANHA-A-NOVA,Zebreira,AF,NULL,NULL,NULL,NULL,NULL,37,PCP-PEV,0
50517,505,Castelo Branco,IDANHA-A-NOVA,Zebreira,AF,NULL,NULL,NULL,NULL,NULL,200,PPD/PSD,3
50517,505,Castelo Branco,IDANHA-A-NOVA,Zebreira,AF,NULL,NULL,NULL,NULL,NULL,449,PS,6
50600,506,Castelo Branco,OLEIROS,NULL,CM,6993,4400,NULL,111,73,92,PCP-PEV,0
50600,506,Castelo Branco,OLEIROS,NULL,CM,6993,4400,NULL,111,73,3348,PPD/PSD,4
50600,506,Castelo Branco,OLEIROS,NULL,CM,6993,4400,NULL,111,73,776,PS,1
50600,506,Castelo Branco,OLEIROS,NULL,AM,6993,4394,NULL,111,73,358,CDS-PP,1
50600,506,Castelo Branco,OLEIROS,NULL,AM,6993,4394,NULL,111,73,70,PCP-PEV,0
50600,506,Castelo Branco,OLEIROS,NULL,AM,6993,4394,NULL,111,73,3034,PPD/PSD,12
50600,506,Castelo Branco,OLEIROS,NULL,AM,6993,4394,NULL,111,73,748,PS,2
50600,506,Castelo Branco,OLEIROS,NULL,AF,6993,4030,NULL,111,73,335,CDS-PP,10
50600,506,Castelo Branco,OLEIROS,NULL,AF,6993,4030,NULL,111,73,3018,PPD/PSD,70
50600,506,Castelo Branco,OLEIROS,NULL,AF,6993,4030,NULL,111,73,355,I,7
50600,506,Castelo Branco,OLEIROS,NULL,AF,6993,4030,NULL,111,73,138,PCP-PEV,1
50601,506,Castelo Branco,OLEIROS,Álvaro,AF,NULL,NULL,NULL,NULL,NULL,219,PPD/PSD,7
50602,506,Castelo Branco,OLEIROS,Amieira,AF,NULL,NULL,NULL,NULL,NULL,64,PPD/PSD,3
50602,506,Castelo Branco,OLEIROS,Amieira,AF,NULL,NULL,NULL,NULL,NULL,89,CDS-PP,4
50603,506,Castelo Branco,OLEIROS,Cambas,AF,NULL,NULL,NULL,NULL,NULL,202,PPD/PSD,7
50604,506,Castelo Branco,OLEIROS,Estreito,AF,NULL,NULL,NULL,NULL,NULL,535,PPD/PSD,9
50605,506,Castelo Branco,OLEIROS,Isna,AF,NULL,NULL,NULL,NULL,NULL,147,CDS-PP,4
50605,506,Castelo Branco,OLEIROS,Isna,AF,NULL,NULL,NULL,NULL,NULL,105,PPD/PSD,3
50606,506,Castelo Branco,OLEIROS,Madeirã,AF,NULL,NULL,NULL,NULL,NULL,129,PPD/PSD,7
50607,506,Castelo Branco,OLEIROS,Mosteiro,AF,NULL,NULL,NULL,NULL,NULL,99,CDS-PP,2
50607,506,Castelo Branco,OLEIROS,Mosteiro,AF,NULL,NULL,NULL,NULL,NULL,217,PPD/PSD,5
50608,506,Castelo Branco,OLEIROS,Oleiros,AF,NULL,NULL,NULL,NULL,NULL,138,PCP-PEV,1
50608,506,Castelo Branco,OLEIROS,Oleiros,AF,NULL,NULL,NULL,NULL,NULL,1071,PPD/PSD,8
50609,506,Castelo Branco,OLEIROS,Orvalho,AF,NULL,NULL,NULL,NULL,NULL,355,I,7
50610,506,Castelo Branco,OLEIROS,Sarnadas de São Simão,AF,NULL,NULL,NULL,NULL,NULL,187,PPD/PSD,7
50611,506,Castelo Branco,OLEIROS,Sobral,AF,NULL,NULL,NULL,NULL,NULL,160,PPD/PSD,7
50612,506,Castelo Branco,OLEIROS,Vilar Barroco,AF,NULL,NULL,NULL,NULL,NULL,129,PPD/PSD,7
50700,507,Castelo Branco,PENAMACOR,NULL,CM,6515,4811,NULL,125,145,163,PCP-PEV,0
50700,507,Castelo Branco,PENAMACOR,NULL,CM,6515,4811,NULL,125,145,1670,PPD/PSD.CDS-PP.MPT,2
50700,507,Castelo Branco,PENAMACOR,NULL,CM,6515,4811,NULL,125,145,2708,PS,3
50700,507,Castelo Branco,PENAMACOR,NULL,AM,6515,4781,NULL,125,145,2640,PS,9
50700,507,Castelo Branco,PENAMACOR,NULL,AM,6515,4781,NULL,125,145,1642,PPD/PSD.CDS-PP.MPT,6
50700,507,Castelo Branco,PENAMACOR,NULL,AM,6515,4781,NULL,125,145,229,PCP-PEV,0
50700,507,Castelo Branco,PENAMACOR,NULL,AF,6515,4842,NULL,125,145,34,PCP-PEV,1
50700,507,Castelo Branco,PENAMACOR,NULL,AF,6515,4842,NULL,125,145,1757,PPD/PSD.CDS-PP.MPT,32
50700,507,Castelo Branco,PENAMACOR,NULL,AF,6515,4842,NULL,125,145,410,I,11
50700,507,Castelo Branco,PENAMACOR,NULL,AF,6515,4842,NULL,125,145,2371,PS,42
50701,507,Castelo Branco,PENAMACOR,Águas,AF,NULL,NULL,NULL,NULL,NULL,32,PPD/PSD.CDS-PP.MPT,0
50701,507,Castelo Branco,PENAMACOR,Águas,AF,NULL,NULL,NULL,NULL,NULL,34,PCP-PEV,1
50701,507,Castelo Branco,PENAMACOR,Águas,AF,NULL,NULL,NULL,NULL,NULL,194,I,6
50702,507,Castelo Branco,PENAMACOR,Aldeia do Bispo,AF,NULL,NULL,NULL,NULL,NULL,137,PPD/PSD.CDS-PP.MPT,2
50702,507,Castelo Branco,PENAMACOR,Aldeia do Bispo,AF,NULL,NULL,NULL,NULL,NULL,339,PS,5
50703,507,Castelo Branco,PENAMACOR,Aldeia de João Pires,AF,NULL,NULL,NULL,NULL,NULL,102,PS,3
50703,507,Castelo Branco,PENAMACOR,Aldeia de João Pires,AF,NULL,NULL,NULL,NULL,NULL,114,PPD/PSD.CDS-PP.MPT,4
50704,507,Castelo Branco,PENAMACOR,Aranhas,AF,NULL,NULL,NULL,NULL,NULL,204,PPD/PSD.CDS-PP.MPT,5
50704,507,Castelo Branco,PENAMACOR,Aranhas,AF,NULL,NULL,NULL,NULL,NULL,113,PS,2
50705,507,Castelo Branco,PENAMACOR,Bemposta,AF,NULL,NULL,NULL,NULL,NULL,105,PS,5
50705,507,Castelo Branco,PENAMACOR,Bemposta,AF,NULL,NULL,NULL,NULL,NULL,38,PPD/PSD.CDS-PP.MPT,2
50706,507,Castelo Branco,PENAMACOR,Benquerença,AF,NULL,NULL,NULL,NULL,NULL,194,PS,3
50706,507,Castelo Branco,PENAMACOR,Benquerença,AF,NULL,NULL,NULL,NULL,NULL,291,PPD/PSD.CDS-PP.MPT,4
50707,507,Castelo Branco,PENAMACOR,Meimão,AF,NULL,NULL,NULL,NULL,NULL,174,PS,4
50707,507,Castelo Branco,PENAMACOR,Meimão,AF,NULL,NULL,NULL,NULL,NULL,134,PPD/PSD.CDS-PP.MPT,3
50708,507,Castelo Branco,PENAMACOR,Meimoa,AF,NULL,NULL,NULL,NULL,NULL,125,PPD/PSD.CDS-PP.MPT,2
50708,507,Castelo Branco,PENAMACOR,Meimoa,AF,NULL,NULL,NULL,NULL,NULL,216,I,5
50709,507,Castelo Branco,PENAMACOR,Pedrógão de São Pedro,AF,NULL,NULL,NULL,NULL,NULL,362,PS,6
50709,507,Castelo Branco,PENAMACOR,Pedrógão de São Pedro,AF,NULL,NULL,NULL,NULL,NULL,362,PS,6
50709,507,Castelo Branco,PENAMACOR,Pedrógão de São Pedro,AF,NULL,NULL,NULL,NULL,NULL,57,PPD/PSD.CDS-PP.MPT,1
50709,507,Castelo Branco,PENAMACOR,Pedrógão de São Pedro,AF,NULL,NULL,NULL,NULL,NULL,57,PPD/PSD.CDS-PP.MPT,1
50710,507,Castelo Branco,PENAMACOR,Penamacor,AF,NULL,NULL,NULL,NULL,NULL,559,PS,5
50710,507,Castelo Branco,PENAMACOR,Penamacor,AF,NULL,NULL,NULL,NULL,NULL,396,PPD/PSD.CDS-PP.MPT,4
50711,507,Castelo Branco,PENAMACOR,Salvador,AF,NULL,NULL,NULL,NULL,NULL,152,PPD/PSD.CDS-PP.MPT,3
50711,507,Castelo Branco,PENAMACOR,Salvador,AF,NULL,NULL,NULL,NULL,NULL,252,PS,4
50712,507,Castelo Branco,PENAMACOR,Vale da Senhora da Póvoa,AF,NULL,NULL,NULL,NULL,NULL,77,PPD/PSD.CDS-PP.MPT,2
50712,507,Castelo Branco,PENAMACOR,Vale da Senhora da Póvoa,AF,NULL,NULL,NULL,NULL,NULL,171,PS,5
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,CM,8831,6610,NULL,134,155,3793,PS,3
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,CM,8831,6610,NULL,134,155,2129,PPD/PSD,2
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,CM,8831,6610,NULL,134,155,112,PND,0
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,CM,8831,6610,NULL,134,155,21,PCP-PEV,0
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,CM,8831,6610,NULL,134,155,266,CDS-PP,0
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,AM,8831,6591,NULL,134,155,2197,PPD/PSD,6
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,AM,8831,6591,NULL,134,155,3621,PS,9
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,AM,8831,6591,NULL,134,155,120,PND,0
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,AM,8831,6591,NULL,134,155,60,PCP-PEV,0
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,AM,8831,6591,NULL,134,155,304,CDS-PP,0
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,AF,8831,6592,NULL,134,155,200,XI,4
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,AF,8831,6592,NULL,134,155,598,II,4
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,AF,8831,6592,NULL,134,155,415,CDS-PP,0
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,AF,8831,6592,NULL,134,155,2379,PPD/PSD,23
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,AF,8831,6592,NULL,134,155,2589,PS,15
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,AF,8831,6592,NULL,134,155,31,PCP-PEV,0
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,AF,8831,6592,NULL,134,155,91,PND,0
50801,508,Castelo Branco,PROENÇA-A-NOVA,Alvito da Beira,AF,NULL,NULL,NULL,NULL,NULL,8,PND,0
50801,508,Castelo Branco,PROENÇA-A-NOVA,Alvito da Beira,AF,NULL,NULL,NULL,NULL,NULL,200,XI,4
50801,508,Castelo Branco,PROENÇA-A-NOVA,Alvito da Beira,AF,NULL,NULL,NULL,NULL,NULL,136,PPD/PSD,3
50801,508,Castelo Branco,PROENÇA-A-NOVA,Alvito da Beira,AF,NULL,NULL,NULL,NULL,NULL,22,CDS-PP,0
50802,508,Castelo Branco,PROENÇA-A-NOVA,Montes da Senhora,AF,NULL,NULL,NULL,NULL,NULL,484,PPD/PSD,6
50802,508,Castelo Branco,PROENÇA-A-NOVA,Montes da Senhora,AF,NULL,NULL,NULL,NULL,NULL,161,PS,1
50803,508,Castelo Branco,PROENÇA-A-NOVA,Peral,AF,NULL,NULL,NULL,NULL,NULL,374,PS,5
50803,508,Castelo Branco,PROENÇA-A-NOVA,Peral,AF,NULL,NULL,NULL,NULL,NULL,39,CDS-PP,0
50803,508,Castelo Branco,PROENÇA-A-NOVA,Peral,AF,NULL,NULL,NULL,NULL,NULL,137,PPD/PSD,2
50804,508,Castelo Branco,PROENÇA-A-NOVA,Proença-a-Nova,AF,NULL,NULL,NULL,NULL,NULL,647,PPD/PSD,2
50804,508,Castelo Branco,PROENÇA-A-NOVA,Proença-a-Nova,AF,NULL,NULL,NULL,NULL,NULL,83,PND,0
50804,508,Castelo Branco,PROENÇA-A-NOVA,Proença-a-Nova,AF,NULL,NULL,NULL,NULL,NULL,197,CDS-PP,0
50804,508,Castelo Branco,PROENÇA-A-NOVA,Proença-a-Nova,AF,NULL,NULL,NULL,NULL,NULL,1899,PS,7
50804,508,Castelo Branco,PROENÇA-A-NOVA,Proença-a-Nova,AF,NULL,NULL,NULL,NULL,NULL,21,PCP-PEV,0
50805,508,Castelo Branco,PROENÇA-A-NOVA,São Pedro do Esteval,AF,NULL,NULL,NULL,NULL,NULL,32,CDS-PP,0
50805,508,Castelo Branco,PROENÇA-A-NOVA,São Pedro do Esteval,AF,NULL,NULL,NULL,NULL,NULL,10,PCP-PEV,0
50805,508,Castelo Branco,PROENÇA-A-NOVA,São Pedro do Esteval,AF,NULL,NULL,NULL,NULL,NULL,307,PPD/PSD,5
50805,508,Castelo Branco,PROENÇA-A-NOVA,São Pedro do Esteval,AF,NULL,NULL,NULL,NULL,NULL,155,PS,2
50806,508,Castelo Branco,PROENÇA-A-NOVA,Sobreira Formosa,AF,NULL,NULL,NULL,NULL,NULL,668,PPD/PSD,5
50806,508,Castelo Branco,PROENÇA-A-NOVA,Sobreira Formosa,AF,NULL,NULL,NULL,NULL,NULL,125,CDS-PP,0
50806,508,Castelo Branco,PROENÇA-A-NOVA,Sobreira Formosa,AF,NULL,NULL,NULL,NULL,NULL,598,II,4
50900,509,Castelo Branco,SERTÃ,NULL,CM,15638,10687,NULL,175,237,38,PCP-PEV,0
50900,509,Castelo Branco,SERTÃ,NULL,CM,15638,10687,NULL,175,237,5527,PS,4
50900,509,Castelo Branco,SERTÃ,NULL,CM,15638,10687,NULL,175,237,530,CDS-PP,0
50900,509,Castelo Branco,SERTÃ,NULL,CM,15638,10687,NULL,175,237,140,B.E.,0
50900,509,Castelo Branco,SERTÃ,NULL,CM,15638,10687,NULL,175,237,4040,PPD/PSD,3
50900,509,Castelo Branco,SERTÃ,NULL,AM,15638,10634,NULL,175,237,4817,PS,11
50900,509,Castelo Branco,SERTÃ,NULL,AM,15638,10634,NULL,175,237,4319,PPD/PSD,9
50900,509,Castelo Branco,SERTÃ,NULL,AM,15638,10634,NULL,175,237,65,PCP-PEV,0
50900,509,Castelo Branco,SERTÃ,NULL,AM,15638,10634,NULL,175,237,747,CDS-PP,1
50900,509,Castelo Branco,SERTÃ,NULL,AM,15638,10634,NULL,175,237,274,B.E.,0
50900,509,Castelo Branco,SERTÃ,NULL,AF,15638,10619,NULL,175,237,81,PCP-PEV,0
50900,509,Castelo Branco,SERTÃ,NULL,AF,15638,10619,NULL,175,237,3898,PS,31
50900,509,Castelo Branco,SERTÃ,NULL,AF,15638,10619,NULL,175,237,1047,CDS-PP,14
50900,509,Castelo Branco,SERTÃ,NULL,AF,15638,10619,NULL,175,237,5181,PPD/PSD,63
50901,509,Castelo Branco,SERTÃ,Cabeçudo,AF,NULL,NULL,NULL,NULL,NULL,328,PS,4
50901,509,Castelo Branco,SERTÃ,Cabeçudo,AF,NULL,NULL,NULL,NULL,NULL,188,CDS-PP,2
50901,509,Castelo Branco,SERTÃ,Cabeçudo,AF,NULL,NULL,NULL,NULL,NULL,118,PPD/PSD,1
50902,509,Castelo Branco,SERTÃ,Carvalhal,AF,NULL,NULL,NULL,NULL,NULL,217,PPD/PSD,5
50902,509,Castelo Branco,SERTÃ,Carvalhal,AF,NULL,NULL,NULL,NULL,NULL,118,PS,2
50903,509,Castelo Branco,SERTÃ,Castelo,AF,NULL,NULL,NULL,NULL,NULL,187,PS,2
50903,509,Castelo Branco,SERTÃ,Castelo,AF,NULL,NULL,NULL,NULL,NULL,451,PPD/PSD,7
50904,509,Castelo Branco,SERTÃ,Cernache do Bonjardim,AF,NULL,NULL,NULL,NULL,NULL,466,PS,2
50904,509,Castelo Branco,SERTÃ,Cernache do Bonjardim,AF,NULL,NULL,NULL,NULL,NULL,1045,PPD/PSD,6
50904,509,Castelo Branco,SERTÃ,Cernache do Bonjardim,AF,NULL,NULL,NULL,NULL,NULL,33,PCP-PEV,0
50904,509,Castelo Branco,SERTÃ,Cernache do Bonjardim,AF,NULL,NULL,NULL,NULL,NULL,208,CDS-PP,1
50905,509,Castelo Branco,SERTÃ,Cumeada,AF,NULL,NULL,NULL,NULL,NULL,256,PPD/PSD,6
50905,509,Castelo Branco,SERTÃ,Cumeada,AF,NULL,NULL,NULL,NULL,NULL,72,CDS-PP,1
50905,509,Castelo Branco,SERTÃ,Cumeada,AF,NULL,NULL,NULL,NULL,NULL,38,PS,0
50906,509,Castelo Branco,SERTÃ,Ermida,AF,NULL,NULL,NULL,NULL,NULL,36,PPD/PSD,1
50906,509,Castelo Branco,SERTÃ,Ermida,AF,NULL,NULL,NULL,NULL,NULL,13,PS,0
50906,509,Castelo Branco,SERTÃ,Ermida,AF,NULL,NULL,NULL,NULL,NULL,174,CDS-PP,6
50907,509,Castelo Branco,SERTÃ,Figueiredo,AF,NULL,NULL,NULL,NULL,NULL,176,PPD/PSD,7
50907,509,Castelo Branco,SERTÃ,Figueiredo,AF,NULL,NULL,NULL,NULL,NULL,25,PS,0
50908,509,Castelo Branco,SERTÃ,Marmeleiro,AF,NULL,NULL,NULL,NULL,NULL,92,CDS-PP,2
50908,509,Castelo Branco,SERTÃ,Marmeleiro,AF,NULL,NULL,NULL,NULL,NULL,179,PPD/PSD,5
50909,509,Castelo Branco,SERTÃ,Nesperal,AF,NULL,NULL,NULL,NULL,NULL,108,PS,3
50909,509,Castelo Branco,SERTÃ,Nesperal,AF,NULL,NULL,NULL,NULL,NULL,130,PPD/PSD,4
50910,509,Castelo Branco,SERTÃ,Palhais,AF,NULL,NULL,NULL,NULL,NULL,199,PPD/PSD,5
50910,509,Castelo Branco,SERTÃ,Palhais,AF,NULL,NULL,NULL,NULL,NULL,98,PS,2
50911,509,Castelo Branco,SERTÃ,Pedrógão Pequeno,AF,NULL,NULL,NULL,NULL,NULL,347,PS,4
