Dicofr,Ref_municipio_ine,Distrito,Concelho,Freguesia,Orgao,Inscritos,Votantes,Validos,Brancos,Nulos,Votos,Sigla,M
110600,1106,Lisboa,LISBOA,NULL,AF,524642,278339,NULL,4267,2885,845,PCTP/MRPP,NULL
110600,1106,Lisboa,LISBOA,NULL,AF,524642,278339,NULL,4267,2885,113,cpl,NULL
110600,1106,Lisboa,LISBOA,NULL,AF,524642,278339,NULL,4267,2885,219,P.N.R.,NULL
110600,1106,Lisboa,LISBOA,NULL,AF,524642,278339,NULL,4267,2885,101314,PS,NULL
110600,1106,Lisboa,LISBOA,NULL,AF,524642,278339,NULL,4267,2885,18758,B.E.,NULL
110600,1106,Lisboa,LISBOA,NULL,AF,524642,278339,NULL,4267,2885,242,csi,NULL
110600,1106,Lisboa,LISBOA,NULL,AF,524642,278339,NULL,4267,2885,369,GCEL,NULL
110600,1106,Lisboa,LISBOA,NULL,AF,524642,278339,NULL,4267,2885,209,misov,NULL
110600,1106,Lisboa,LISBOA,NULL,AF,524642,278339,NULL,4267,2885,267,MMS,NULL
110600,1106,Lisboa,LISBOA,NULL,AM,524642,280085,NULL,4267,2885,601,PTP,NULL
110600,1106,Lisboa,LISBOA,NULL,AM,524642,280085,NULL,4267,2885,28053,PCP-PEV,5
110600,1106,Lisboa,LISBOA,NULL,AM,524642,280085,NULL,4267,2885,1206,P.N.R.,NULL
110600,1106,Lisboa,LISBOA,NULL,CM,524642,280298,NULL,4267,2885,12806,B.E.,NULL
110600,1106,Lisboa,LISBOA,NULL,CM,524642,280298,NULL,4267,2885,22575,PCP-PEV,1
110600,1106,Lisboa,LISBOA,NULL,CM,524642,280298,NULL,4267,2885,537,PTP,NULL
110600,1106,Lisboa,LISBOA,NULL,CM,524642,280298,NULL,4267,2885,918,P.N.R.,NULL
110600,1106,Lisboa,LISBOA,NULL,AM,524642,280085,NULL,4267,2885,108695,PPD/PSD.CDS-PP.MPT.PPM,23
110600,1106,Lisboa,LISBOA,NULL,CM,524642,280298,NULL,4267,2885,123467,PS,9
110600,1106,Lisboa,LISBOA,NULL,CM,524642,280298,NULL,4267,2885,639,MMS,NULL
110600,1106,Lisboa,LISBOA,NULL,AM,524642,280085,NULL,4267,2885,18891,B.E.,3
110600,1106,Lisboa,LISBOA,NULL,CM,524642,280298,NULL,4267,2885,1953,MEP,NULL
110600,1106,Lisboa,LISBOA,NULL,AM,524642,280085,NULL,4267,2885,2449,PCTP/MRPP,NULL
110600,1106,Lisboa,LISBOA,NULL,CM,524642,280298,NULL,4267,2885,1861,PCTP/MRPP,NULL
110600,1106,Lisboa,LISBOA,NULL,AM,524642,280085,NULL,4267,2885,110231,PS,23
110600,1106,Lisboa,LISBOA,NULL,AM,524642,280085,NULL,4267,2885,2807,MEP,NULL
110600,1106,Lisboa,LISBOA,NULL,CM,524642,280298,NULL,4267,2885,108390,PPD/PSD.CDS-PP.MPT.PPM,7
110601,1106,Lisboa,LISBOA,Ajuda,AF,NULL,NULL,NULL,NULL,NULL,1970,PPD/PSD.CDS-PP.MPT.PPM,3
110601,1106,Lisboa,LISBOA,Ajuda,AF,NULL,NULL,NULL,NULL,NULL,2952,PS,5
110601,1106,Lisboa,LISBOA,Ajuda,AF,NULL,NULL,NULL,NULL,NULL,528,B.E.,1
110601,1106,Lisboa,LISBOA,Ajuda,AF,NULL,NULL,NULL,NULL,NULL,2620,PCP-PEV,4
110602,1106,Lisboa,LISBOA,Alcântara,AF,NULL,NULL,NULL,NULL,NULL,2140,PS,4
110602,1106,Lisboa,LISBOA,Alcântara,AF,NULL,NULL,NULL,NULL,NULL,2188,PCP-PEV,4
110602,1106,Lisboa,LISBOA,Alcântara,AF,NULL,NULL,NULL,NULL,NULL,539,B.E.,1
110602,1106,Lisboa,LISBOA,Alcântara,AF,NULL,NULL,NULL,NULL,NULL,2260,PPD/PSD.CDS-PP.MPT.PPM,4
110603,1106,Lisboa,LISBOA,Alto do Pina,AF,NULL,NULL,NULL,NULL,NULL,1645,PS,5
110603,1106,Lisboa,LISBOA,Alto do Pina,AF,NULL,NULL,NULL,NULL,NULL,395,PCP-PEV,1
110603,1106,Lisboa,LISBOA,Alto do Pina,AF,NULL,NULL,NULL,NULL,NULL,269,B.E.,NULL
110603,1106,Lisboa,LISBOA,Alto do Pina,AF,NULL,NULL,NULL,NULL,NULL,2529,PPD/PSD.CDS-PP.MPT.PPM,7
110604,1106,Lisboa,LISBOA,Alvalade,AF,NULL,NULL,NULL,NULL,NULL,1680,PS,4
110604,1106,Lisboa,LISBOA,Alvalade,AF,NULL,NULL,NULL,NULL,NULL,383,PCP-PEV,1
110604,1106,Lisboa,LISBOA,Alvalade,AF,NULL,NULL,NULL,NULL,NULL,3041,PPD/PSD.CDS-PP.MPT.PPM,8
110604,1106,Lisboa,LISBOA,Alvalade,AF,NULL,NULL,NULL,NULL,NULL,289,B.E.,NULL
110605,1106,Lisboa,LISBOA,Ameixoeira,AF,NULL,NULL,NULL,NULL,NULL,1797,PPD/PSD.CDS-PP.MPT.PPM,5
110605,1106,Lisboa,LISBOA,Ameixoeira,AF,NULL,NULL,NULL,NULL,NULL,1751,PS,5
110605,1106,Lisboa,LISBOA,Ameixoeira,AF,NULL,NULL,NULL,NULL,NULL,1092,PCP-PEV,3
110605,1106,Lisboa,LISBOA,Ameixoeira,AF,NULL,NULL,NULL,NULL,NULL,275,B.E.,NULL
110606,1106,Lisboa,LISBOA,Anjos,AF,NULL,NULL,NULL,NULL,NULL,28,PTP,NULL
110606,1106,Lisboa,LISBOA,Anjos,AF,NULL,NULL,NULL,NULL,NULL,461,PCP-PEV,1
110606,1106,Lisboa,LISBOA,Anjos,AF,NULL,NULL,NULL,NULL,NULL,340,B.E.,1
110606,1106,Lisboa,LISBOA,Anjos,AF,NULL,NULL,NULL,NULL,NULL,1579,PS,5
110606,1106,Lisboa,LISBOA,Anjos,AF,NULL,NULL,NULL,NULL,NULL,1987,PPD/PSD.CDS-PP.MPT.PPM,6
110607,1106,Lisboa,LISBOA,Beato,AF,NULL,NULL,NULL,NULL,NULL,378,B.E.,NULL
110607,1106,Lisboa,LISBOA,Beato,AF,NULL,NULL,NULL,NULL,NULL,3683,PS,9
110607,1106,Lisboa,LISBOA,Beato,AF,NULL,NULL,NULL,NULL,NULL,1468,PPD/PSD.CDS-PP.MPT.PPM,3
110607,1106,Lisboa,LISBOA,Beato,AF,NULL,NULL,NULL,NULL,NULL,81,PCTP/MRPP,NULL
110607,1106,Lisboa,LISBOA,Beato,AF,NULL,NULL,NULL,NULL,NULL,734,PCP-PEV,1
110608,1106,Lisboa,LISBOA,Benfica,AF,NULL,NULL,NULL,NULL,NULL,1450,B.E.,1
110608,1106,Lisboa,LISBOA,Benfica,AF,NULL,NULL,NULL,NULL,NULL,7928,PPD/PSD.CDS-PP.MPT.PPM,8
110608,1106,Lisboa,LISBOA,Benfica,AF,NULL,NULL,NULL,NULL,NULL,2334,PCP-PEV,2
110608,1106,Lisboa,LISBOA,Benfica,AF,NULL,NULL,NULL,NULL,NULL,8260,PS,8
110609,1106,Lisboa,LISBOA,Campo Grande,AF,NULL,NULL,NULL,NULL,NULL,365,B.E.,1
110609,1106,Lisboa,LISBOA,Campo Grande,AF,NULL,NULL,NULL,NULL,NULL,524,PCP-PEV,1
110609,1106,Lisboa,LISBOA,Campo Grande,AF,NULL,NULL,NULL,NULL,NULL,2398,PPD/PSD.CDS-PP.MPT.PPM,6
110609,1106,Lisboa,LISBOA,Campo Grande,AF,NULL,NULL,NULL,NULL,NULL,2069,PS,5
110610,1106,Lisboa,LISBOA,Campolide,AF,NULL,NULL,NULL,NULL,NULL,879,PCP-PEV,1
110610,1106,Lisboa,LISBOA,Campolide,AF,NULL,NULL,NULL,NULL,NULL,468,B.E.,1
110610,1106,Lisboa,LISBOA,Campolide,AF,NULL,NULL,NULL,NULL,NULL,3174,PS,6
110610,1106,Lisboa,LISBOA,Campolide,AF,NULL,NULL,NULL,NULL,NULL,2763,PPD/PSD.CDS-PP.MPT.PPM,5
110611,1106,Lisboa,LISBOA,Carnide,AF,NULL,NULL,NULL,NULL,NULL,456,B.E.,NULL
110611,1106,Lisboa,LISBOA,Carnide,AF,NULL,NULL,NULL,NULL,NULL,2411,PPD/PSD.CDS-PP.MPT.PPM,4
110611,1106,Lisboa,LISBOA,Carnide,AF,NULL,NULL,NULL,NULL,NULL,2392,PS,3
110611,1106,Lisboa,LISBOA,Carnide,AF,NULL,NULL,NULL,NULL,NULL,3820,PCP-PEV,6
110612,1106,Lisboa,LISBOA,Castelo,AF,NULL,NULL,NULL,NULL,NULL,153,PCP-PEV,4
110612,1106,Lisboa,LISBOA,Castelo,AF,NULL,NULL,NULL,NULL,NULL,117,PS,3
110612,1106,Lisboa,LISBOA,Castelo,AF,NULL,NULL,NULL,NULL,NULL,9,B.E.,NULL
110612,1106,Lisboa,LISBOA,Castelo,AF,NULL,NULL,NULL,NULL,NULL,13,PPD/PSD.CDS-PP.MPT.PPM,NULL
110613,1106,Lisboa,LISBOA,Charneca,AF,NULL,NULL,NULL,NULL,NULL,1236,PS,6
110613,1106,Lisboa,LISBOA,Charneca,AF,NULL,NULL,NULL,NULL,NULL,722,PCP-PEV,3
110613,1106,Lisboa,LISBOA,Charneca,AF,NULL,NULL,NULL,NULL,NULL,787,PPD/PSD.CDS-PP.MPT.PPM,3
110613,1106,Lisboa,LISBOA,Charneca,AF,NULL,NULL,NULL,NULL,NULL,240,B.E.,1
110614,1106,Lisboa,LISBOA,Coração de Jesus,AF,NULL,NULL,NULL,NULL,NULL,842,PS,4
110614,1106,Lisboa,LISBOA,Coração de Jesus,AF,NULL,NULL,NULL,NULL,NULL,994,PPD/PSD.CDS-PP.MPT.PPM,4
110614,1106,Lisboa,LISBOA,Coração de Jesus,AF,NULL,NULL,NULL,NULL,NULL,210,PCP-PEV,1
110614,1106,Lisboa,LISBOA,Coração de Jesus,AF,NULL,NULL,NULL,NULL,NULL,192,B.E.,NULL
110615,1106,Lisboa,LISBOA,Encarnação,AF,NULL,NULL,NULL,NULL,NULL,672,B.E.,5
110615,1106,Lisboa,LISBOA,Encarnação,AF,NULL,NULL,NULL,NULL,NULL,128,PS,NULL
110615,1106,Lisboa,LISBOA,Encarnação,AF,NULL,NULL,NULL,NULL,NULL,193,PCP-PEV,1
110615,1106,Lisboa,LISBOA,Encarnação,AF,NULL,NULL,NULL,NULL,NULL,494,PPD/PSD.CDS-PP.MPT.PPM,3
110616,1106,Lisboa,LISBOA,Graça,AF,NULL,NULL,NULL,NULL,NULL,1120,PS,5
110616,1106,Lisboa,LISBOA,Graça,AF,NULL,NULL,NULL,NULL,NULL,1279,PPD/PSD.CDS-PP.MPT.PPM,6
110616,1106,Lisboa,LISBOA,Graça,AF,NULL,NULL,NULL,NULL,NULL,249,B.E.,1
110616,1106,Lisboa,LISBOA,Graça,AF,NULL,NULL,NULL,NULL,NULL,371,PCP-PEV,1
110617,1106,Lisboa,LISBOA,Lapa,AF,NULL,NULL,NULL,NULL,NULL,369,GCEL,1
110617,1106,Lisboa,LISBOA,Lapa,AF,NULL,NULL,NULL,NULL,NULL,2737,PPD/PSD.CDS-PP.MPT.PPM,8
110617,1106,Lisboa,LISBOA,Lapa,AF,NULL,NULL,NULL,NULL,NULL,1256,PS,4
110617,1106,Lisboa,LISBOA,Lapa,AF,NULL,NULL,NULL,NULL,NULL,206,B.E.,NULL
110617,1106,Lisboa,LISBOA,Lapa,AF,NULL,NULL,NULL,NULL,NULL,277,PCP-PEV,NULL
110618,1106,Lisboa,LISBOA,Lumiar,AF,NULL,NULL,NULL,NULL,NULL,8494,PPD/PSD.CDS-PP.MPT.PPM,10
110618,1106,Lisboa,LISBOA,Lumiar,AF,NULL,NULL,NULL,NULL,NULL,1142,B.E.,1
110618,1106,Lisboa,LISBOA,Lumiar,AF,NULL,NULL,NULL,NULL,NULL,213,MMS,NULL
110618,1106,Lisboa,LISBOA,Lumiar,AF,NULL,NULL,NULL,NULL,NULL,6782,PS,7
110618,1106,Lisboa,LISBOA,Lumiar,AF,NULL,NULL,NULL,NULL,NULL,43,PTP,NULL
110618,1106,Lisboa,LISBOA,Lumiar,AF,NULL,NULL,NULL,NULL,NULL,1590,PCP-PEV,1
110619,1106,Lisboa,LISBOA,Madalena,AF,NULL,NULL,NULL,NULL,NULL,96,PCP-PEV,3
110619,1106,Lisboa,LISBOA,Madalena,AF,NULL,NULL,NULL,NULL,NULL,74,PS,2
110619,1106,Lisboa,LISBOA,Madalena,AF,NULL,NULL,NULL,NULL,NULL,59,PPD/PSD.CDS-PP.MPT.PPM,2
110619,1106,Lisboa,LISBOA,Madalena,AF,NULL,NULL,NULL,NULL,NULL,10,B.E.,NULL
110620,1106,Lisboa,LISBOA,Mártires,AF,NULL,NULL,NULL,NULL,NULL,67,PS,2
110620,1106,Lisboa,LISBOA,Mártires,AF,NULL,NULL,NULL,NULL,NULL,5,PCP-PEV,NULL
110620,1106,Lisboa,LISBOA,Mártires,AF,NULL,NULL,NULL,NULL,NULL,120,PPD/PSD.CDS-PP.MPT.PPM,5
110620,1106,Lisboa,LISBOA,Mártires,AF,NULL,NULL,NULL,NULL,NULL,11,B.E.,NULL
110621,1106,Lisboa,LISBOA,Marvila,AF,NULL,NULL,NULL,NULL,NULL,1160,B.E.,1
110621,1106,Lisboa,LISBOA,Marvila,AF,NULL,NULL,NULL,NULL,NULL,192,PTP,NULL
110621,1106,Lisboa,LISBOA,Marvila,AF,NULL,NULL,NULL,NULL,NULL,7642,PS,10
110621,1106,Lisboa,LISBOA,Marvila,AF,NULL,NULL,NULL,NULL,NULL,133,P.N.R.,NULL
110621,1106,Lisboa,LISBOA,Marvila,AF,NULL,NULL,NULL,NULL,NULL,353,PCTP/MRPP,NULL
110621,1106,Lisboa,LISBOA,Marvila,AF,NULL,NULL,NULL,NULL,NULL,4493,PPD/PSD.CDS-PP.MPT.PPM,5
110621,1106,Lisboa,LISBOA,Marvila,AF,NULL,NULL,NULL,NULL,NULL,2934,PCP-PEV,3
110622,1106,Lisboa,LISBOA,Mercês,AF,NULL,NULL,NULL,NULL,NULL,183,B.E.,NULL
110622,1106,Lisboa,LISBOA,Mercês,AF,NULL,NULL,NULL,NULL,NULL,373,PCP-PEV,1
110622,1106,Lisboa,LISBOA,Mercês,AF,NULL,NULL,NULL,NULL,NULL,1063,PS,5
110622,1106,Lisboa,LISBOA,Mercês,AF,NULL,NULL,NULL,NULL,NULL,736,PPD/PSD.CDS-PP.MPT.PPM,3
110623,1106,Lisboa,LISBOA,Nossa Senhora de Fátima,AF,NULL,NULL,NULL,NULL,NULL,2930,PS,5
110623,1106,Lisboa,LISBOA,Nossa Senhora de Fátima,AF,NULL,NULL,NULL,NULL,NULL,4504,PPD/PSD.CDS-PP.MPT.PPM,7
110623,1106,Lisboa,LISBOA,Nossa Senhora de Fátima,AF,NULL,NULL,NULL,NULL,NULL,715,PCP-PEV,1
110623,1106,Lisboa,LISBOA,Nossa Senhora de Fátima,AF,NULL,NULL,NULL,NULL,NULL,489,B.E.,NULL
110624,1106,Lisboa,LISBOA,Pena,AF,NULL,NULL,NULL,NULL,NULL,717,PPD/PSD.CDS-PP.MPT.PPM,3
110624,1106,Lisboa,LISBOA,Pena,AF,NULL,NULL,NULL,NULL,NULL,336,pnf,1
110624,1106,Lisboa,LISBOA,Pena,AF,NULL,NULL,NULL,NULL,NULL,244,PCP-PEV,1
110624,1106,Lisboa,LISBOA,Pena,AF,NULL,NULL,NULL,NULL,NULL,747,PS,4
110624,1106,Lisboa,LISBOA,Pena,AF,NULL,NULL,NULL,NULL,NULL,166,B.E.,NULL
110625,1106,Lisboa,LISBOA,Penha de França,AF,NULL,NULL,NULL,NULL,NULL,566,B.E.,1
110625,1106,Lisboa,LISBOA,Penha de França,AF,NULL,NULL,NULL,NULL,NULL,2310,PPD/PSD.CDS-PP.MPT.PPM,5
110625,1106,Lisboa,LISBOA,Penha de França,AF,NULL,NULL,NULL,NULL,NULL,2547,PS,6
110625,1106,Lisboa,LISBOA,Penha de França,AF,NULL,NULL,NULL,NULL,NULL,743,PCP-PEV,1
110626,1106,Lisboa,LISBOA,Prazeres,AF,NULL,NULL,NULL,NULL,NULL,1190,PS,5
110626,1106,Lisboa,LISBOA,Prazeres,AF,NULL,NULL,NULL,NULL,NULL,1421,PPD/PSD.CDS-PP.MPT.PPM,6
110626,1106,Lisboa,LISBOA,Prazeres,AF,NULL,NULL,NULL,NULL,NULL,430,PCP-PEV,1
110626,1106,Lisboa,LISBOA,Prazeres,AF,NULL,NULL,NULL,NULL,NULL,262,B.E.,1
110627,1106,Lisboa,LISBOA,Sacramento,AF,NULL,NULL,NULL,NULL,NULL,40,B.E.,NULL
110627,1106,Lisboa,LISBOA,Sacramento,AF,NULL,NULL,NULL,NULL,NULL,76,PCP-PEV,1
110627,1106,Lisboa,LISBOA,Sacramento,AF,NULL,NULL,NULL,NULL,NULL,148,PPD/PSD.CDS-PP.MPT.PPM,3
110627,1106,Lisboa,LISBOA,Sacramento,AF,NULL,NULL,NULL,NULL,NULL,193,PS,3
110628,1106,Lisboa,LISBOA,Santa Catarina,AF,NULL,NULL,NULL,NULL,NULL,607,PPD/PSD.CDS-PP.MPT.PPM,3
110628,1106,Lisboa,LISBOA,Santa Catarina,AF,NULL,NULL,NULL,NULL,NULL,223,PCP-PEV,1
110628,1106,Lisboa,LISBOA,Santa Catarina,AF,NULL,NULL,NULL,NULL,NULL,162,B.E.,NULL
110628,1106,Lisboa,LISBOA,Santa Catarina,AF,NULL,NULL,NULL,NULL,NULL,902,PS,5
110629,1106,Lisboa,LISBOA,Santa Engrácia,AF,NULL,NULL,NULL,NULL,NULL,804,PS,3
110629,1106,Lisboa,LISBOA,Santa Engrácia,AF,NULL,NULL,NULL,NULL,NULL,140,B.E.,NULL
110629,1106,Lisboa,LISBOA,Santa Engrácia,AF,NULL,NULL,NULL,NULL,NULL,298,PCP-PEV,1
110629,1106,Lisboa,LISBOA,Santa Engrácia,AF,NULL,NULL,NULL,NULL,NULL,1290,PPD/PSD.CDS-PP.MPT.PPM,5
110630,1106,Lisboa,LISBOA,Santa Isabel,AF,NULL,NULL,NULL,NULL,NULL,1790,PPD/PSD.CDS-PP.MPT.PPM,7
110630,1106,Lisboa,LISBOA,Santa Isabel,AF,NULL,NULL,NULL,NULL,NULL,200,B.E.,NULL
110630,1106,Lisboa,LISBOA,Santa Isabel,AF,NULL,NULL,NULL,NULL,NULL,297,PCP-PEV,1
110630,1106,Lisboa,LISBOA,Santa Isabel,AF,NULL,NULL,NULL,NULL,NULL,1147,PS,4
110630,1106,Lisboa,LISBOA,Santa Isabel,AF,NULL,NULL,NULL,NULL,NULL,242,csi,1
110631,1106,Lisboa,LISBOA,Santa Justa,AF,NULL,NULL,NULL,NULL,NULL,46,PCP-PEV,1
110631,1106,Lisboa,LISBOA,Santa Justa,AF,NULL,NULL,NULL,NULL,NULL,70,PPD/PSD.CDS-PP.MPT.PPM,2
110631,1106,Lisboa,LISBOA,Santa Justa,AF,NULL,NULL,NULL,NULL,NULL,124,PS,4
110631,1106,Lisboa,LISBOA,Santa Justa,AF,NULL,NULL,NULL,NULL,NULL,19,B.E.,NULL
110632,1106,Lisboa,LISBOA,Santa Maria de Belém,AF,NULL,NULL,NULL,NULL,NULL,273,B.E.,NULL
110632,1106,Lisboa,LISBOA,Santa Maria de Belém,AF,NULL,NULL,NULL,NULL,NULL,1509,PS,5
110632,1106,Lisboa,LISBOA,Santa Maria de Belém,AF,NULL,NULL,NULL,NULL,NULL,2269,PPD/PSD.CDS-PP.MPT.PPM,7
110632,1106,Lisboa,LISBOA,Santa Maria de Belém,AF,NULL,NULL,NULL,NULL,NULL,444,PCP-PEV,1
110633,1106,Lisboa,LISBOA,Santa Maria dos Olivais,AF,NULL,NULL,NULL,NULL,NULL,8052,PPD/PSD.CDS-PP.MPT.PPM,8
110633,1106,Lisboa,LISBOA,Santa Maria dos Olivais,AF,NULL,NULL,NULL,NULL,NULL,2931,PCP-PEV,2
110633,1106,Lisboa,LISBOA,Santa Maria dos Olivais,AF,NULL,NULL,NULL,NULL,NULL,1905,B.E.,1
110633,1106,Lisboa,LISBOA,Santa Maria dos Olivais,AF,NULL,NULL,NULL,NULL,NULL,10362,PS,10
110633,1106,Lisboa,LISBOA,Santa Maria dos Olivais,AF,NULL,NULL,NULL,NULL,NULL,411,PCTP/MRPP,NULL
110634,1106,Lisboa,LISBOA,Santiago,AF,NULL,NULL,NULL,NULL,NULL,32,B.E.,NULL
110634,1106,Lisboa,LISBOA,Santiago,AF,NULL,NULL,NULL,NULL,NULL,157,PS,3
110634,1106,Lisboa,LISBOA,Santiago,AF,NULL,NULL,NULL,NULL,NULL,142,PPD/PSD.CDS-PP.MPT.PPM,2
110634,1106,Lisboa,LISBOA,Santiago,AF,NULL,NULL,NULL,NULL,NULL,117,PCP-PEV,2
110635,1106,Lisboa,LISBOA,Santo Condestável,AF,NULL,NULL,NULL,NULL,NULL,633,B.E.,1
110635,1106,Lisboa,LISBOA,Santo Condestável,AF,NULL,NULL,NULL,NULL,NULL,3312,PPD/PSD.CDS-PP.MPT.PPM,5
110635,1106,Lisboa,LISBOA,Santo Condestável,AF,NULL,NULL,NULL,NULL,NULL,1075,PCP-PEV,1
110635,1106,Lisboa,LISBOA,Santo Condestável,AF,NULL,NULL,NULL,NULL,NULL,36,P.N.R.,NULL
110635,1106,Lisboa,LISBOA,Santo Condestável,AF,NULL,NULL,NULL,NULL,NULL,3321,PS,6
110635,1106,Lisboa,LISBOA,Santo Condestável,AF,NULL,NULL,NULL,NULL,NULL,54,MMS,NULL
110636,1106,Lisboa,LISBOA,Santo Estevão,AF,NULL,NULL,NULL,NULL,NULL,360,PS,3
110636,1106,Lisboa,LISBOA,Santo Estevão,AF,NULL,NULL,NULL,NULL,NULL,206,PPD/PSD.CDS-PP.MPT.PPM,2
110636,1106,Lisboa,LISBOA,Santo Estevão,AF,NULL,NULL,NULL,NULL,NULL,436,PCP-PEV,4
110636,1106,Lisboa,LISBOA,Santo Estevão,AF,NULL,NULL,NULL,NULL,NULL,65,B.E.,NULL
110637,1106,Lisboa,LISBOA,Santos-o-Velho,AF,NULL,NULL,NULL,NULL,NULL,202,PCP-PEV,1
110637,1106,Lisboa,LISBOA,Santos-o-Velho,AF,NULL,NULL,NULL,NULL,NULL,104,B.E.,NULL
110637,1106,Lisboa,LISBOA,Santos-o-Velho,AF,NULL,NULL,NULL,NULL,NULL,749,PPD/PSD.CDS-PP.MPT.PPM,3
110637,1106,Lisboa,LISBOA,Santos-o-Velho,AF,NULL,NULL,NULL,NULL,NULL,907,PS,4
110637,1106,Lisboa,LISBOA,Santos-o-Velho,AF,NULL,NULL,NULL,NULL,NULL,209,misov,1
110638,1106,Lisboa,LISBOA,São Cristóvão,AF,NULL,NULL,NULL,NULL,NULL,205,PPD/PSD.CDS-PP.MPT.PPM,3
110638,1106,Lisboa,LISBOA,São Cristóvão,AF,NULL,NULL,NULL,NULL,NULL,313,PS,5
110638,1106,Lisboa,LISBOA,São Cristóvão,AF,NULL,NULL,NULL,NULL,NULL,94,PCP-PEV,1
110638,1106,Lisboa,LISBOA,São Cristóvão,AF,NULL,NULL,NULL,NULL,NULL,42,B.E.,NULL
110639,1106,Lisboa,LISBOA,São Domingos de Benfica,AF,NULL,NULL,NULL,NULL,NULL,956,B.E.,1
110639,1106,Lisboa,LISBOA,São Domingos de Benfica,AF,NULL,NULL,NULL,NULL,NULL,1561,PCP-PEV,1
110639,1106,Lisboa,LISBOA,São Domingos de Benfica,AF,NULL,NULL,NULL,NULL,NULL,357,PND,NULL
110639,1106,Lisboa,LISBOA,São Domingos de Benfica,AF,NULL,NULL,NULL,NULL,NULL,6028,PS,7
110639,1106,Lisboa,LISBOA,São Domingos de Benfica,AF,NULL,NULL,NULL,NULL,NULL,7887,PPD/PSD.CDS-PP.MPT.PPM,10
110640,1106,Lisboa,LISBOA,São Francisco Xavier,AF,NULL,NULL,NULL,NULL,NULL,1249,PS,4
110640,1106,Lisboa,LISBOA,São Francisco Xavier,AF,NULL,NULL,NULL,NULL,NULL,305,PCP-PEV,1
110640,1106,Lisboa,LISBOA,São Francisco Xavier,AF,NULL,NULL,NULL,NULL,NULL,230,B.E.,NULL
110640,1106,Lisboa,LISBOA,São Francisco Xavier,AF,NULL,NULL,NULL,NULL,NULL,2598,PPD/PSD.CDS-PP.MPT.PPM,8
110641,1106,Lisboa,LISBOA,São João,AF,NULL,NULL,NULL,NULL,NULL,2873,PPD/PSD.CDS-PP.MPT.PPM,5
110641,1106,Lisboa,LISBOA,São João,AF,NULL,NULL,NULL,NULL,NULL,2879,PS,6
110641,1106,Lisboa,LISBOA,São João,AF,NULL,NULL,NULL,NULL,NULL,584,B.E.,1
110641,1106,Lisboa,LISBOA,São João,AF,NULL,NULL,NULL,NULL,NULL,956,PCP-PEV,1
110642,1106,Lisboa,LISBOA,São João de Brito,AF,NULL,NULL,NULL,NULL,NULL,372,B.E.,NULL
110642,1106,Lisboa,LISBOA,São João de Brito,AF,NULL,NULL,NULL,NULL,NULL,2078,PS,4
110642,1106,Lisboa,LISBOA,São João de Brito,AF,NULL,NULL,NULL,NULL,NULL,113,cpl,NULL
110642,1106,Lisboa,LISBOA,São João de Brito,AF,NULL,NULL,NULL,NULL,NULL,471,PCP-PEV,1
110642,1106,Lisboa,LISBOA,São João de Brito,AF,NULL,NULL,NULL,NULL,NULL,50,P.N.R.,NULL
110642,1106,Lisboa,LISBOA,São João de Brito,AF,NULL,NULL,NULL,NULL,NULL,3869,PPD/PSD.CDS-PP.MPT.PPM,8
110643,1106,Lisboa,LISBOA,São João de Deus,AF,NULL,NULL,NULL,NULL,NULL,3598,PPD/PSD.CDS-PP.MPT.PPM,8
110643,1106,Lisboa,LISBOA,São João de Deus,AF,NULL,NULL,NULL,NULL,NULL,1936,PS,4
110643,1106,Lisboa,LISBOA,São João de Deus,AF,NULL,NULL,NULL,NULL,NULL,304,B.E.,NULL
110643,1106,Lisboa,LISBOA,São João de Deus,AF,NULL,NULL,NULL,NULL,NULL,419,PCP-PEV,1
110644,1106,Lisboa,LISBOA,São Jorge de Arroios,AF,NULL,NULL,NULL,NULL,NULL,1010,PCP-PEV,1
110644,1106,Lisboa,LISBOA,São Jorge de Arroios,AF,NULL,NULL,NULL,NULL,NULL,3135,PS,5
110644,1106,Lisboa,LISBOA,São Jorge de Arroios,AF,NULL,NULL,NULL,NULL,NULL,663,B.E.,1
110644,1106,Lisboa,LISBOA,São Jorge de Arroios,AF,NULL,NULL,NULL,NULL,NULL,4129,PPD/PSD.CDS-PP.MPT.PPM,6
110645,1106,Lisboa,LISBOA,São José,AF,NULL,NULL,NULL,NULL,NULL,645,PPD/PSD.CDS-PP.MPT.PPM,4
110645,1106,Lisboa,LISBOA,São José,AF,NULL,NULL,NULL,NULL,NULL,503,PS,3
110645,1106,Lisboa,LISBOA,São José,AF,NULL,NULL,NULL,NULL,NULL,136,B.E.,1
110645,1106,Lisboa,LISBOA,São José,AF,NULL,NULL,NULL,NULL,NULL,207,PCP-PEV,1
110646,1106,Lisboa,LISBOA,São Mamede,AF,NULL,NULL,NULL,NULL,NULL,994,PS,5
110646,1106,Lisboa,LISBOA,São Mamede,AF,NULL,NULL,NULL,NULL,NULL,186,B.E.,NULL
110646,1106,Lisboa,LISBOA,São Mamede,AF,NULL,NULL,NULL,NULL,NULL,188,PCP-PEV,NULL
110646,1106,Lisboa,LISBOA,São Mamede,AF,NULL,NULL,NULL,NULL,NULL,1607,PPD/PSD.CDS-PP.MPT.PPM,8
