DICOFR ,Ref_Municipio_INE,Concelho,Freguesia,Orgao,Inscritos,Votantes,Brancos,Nulos,Sigla,Votos,Percentagem,M,Tipo,dsc_municipio
170215,1702,BOTICAS,SAPIÃOS,AF,687,375,7,3,JPSS,148,"40,55",3,Grupos Cidadãos Eleitores,BOTICAS
170221,1702,BOTICAS,VILAR E VIVEIRO,AF,622,318,29,17,PPD/PSD,272,100,7,Partido,BOTICAS
170200,1702,BOTICAS,NULL,CM,7762,4263,110,102,PPD/PSD,2751,"67,91",4,Partido,BOTICAS
170200,1702,BOTICAS,NULL,AM,7762,4265,124,102,PPD/PSD,2702,"66,9",11,Partido,BOTICAS
170200,1702,BOTICAS,NULL,CM,7762,4263,110,102,PS,910,"22,46",1,Partido,BOTICAS
170200,1702,BOTICAS,NULL,AM,7762,4265,124,102,PS,924,"22,88",3,Partido,BOTICAS
170200,1702,BOTICAS,NULL,CM,7762,4263,110,102,PCP-PEV,390,"9,63",0,Coligação,BOTICAS
170200,1702,BOTICAS,NULL,AM,7762,4265,124,102,PCP-PEV,413,"10,23",1,Coligação,BOTICAS
30301,303,BRAGA,ADAÚFE,AF,3721,2190,56,40,PS,812,"38,78",4,Partido,BRAGA
30301,303,BRAGA,ADAÚFE,AF,3721,2190,56,40,PCP-PEV,158,"7,55",0,Coligação,BRAGA
30301,303,BRAGA,ADAÚFE,AF,3721,2190,56,40,PPD/PSD.CDS-PP.PPM,1124,"53,68",5,Coligação,BRAGA
30349,303,BRAGA,BRAGA (SÃO VICENTE),AF,10827,6001,235,142,PS,1938,"34,46",5,Partido,BRAGA
30349,303,BRAGA,BRAGA (SÃO VICENTE),AF,10827,6001,235,142,PCP-PEV,648,"11,52",1,Coligação,BRAGA
30349,303,BRAGA,BRAGA (SÃO VICENTE),AF,10827,6001,235,142,PPD/PSD.CDS-PP.PPM,2462,"43,78",6,Coligação,BRAGA
30349,303,BRAGA,BRAGA (SÃO VICENTE),AF,10827,6001,235,142,CEM,576,"10,24",1,Grupos Cidadãos Eleitores,BRAGA
30351,303,BRAGA,BRAGA (SÃO VÍTOR),AF,23973,11860,385,276,PS,3825,"34,15",7,Partido,BRAGA
30351,303,BRAGA,BRAGA (SÃO VÍTOR),AF,23973,11860,385,276,PCP-PEV,1182,"10,55",2,Coligação,BRAGA
30351,303,BRAGA,BRAGA (SÃO VÍTOR),AF,23973,11860,385,276,PPD/PSD.CDS-PP.PPM,5335,"47,64",9,Coligação,BRAGA
30351,303,BRAGA,BRAGA (SÃO VÍTOR),AF,23973,11860,385,276,CEM,857,"7,65",1,Grupos Cidadãos Eleitores,BRAGA
30312,303,BRAGA,ESPINHO,AF,1159,746,14,12,PS,386,"53,61",5,Partido,BRAGA
30312,303,BRAGA,ESPINHO,AF,1159,746,14,12,PCP-PEV,46,"6,39",0,Coligação,BRAGA
30312,303,BRAGA,ESPINHO,AF,1159,746,14,12,PPD/PSD.CDS-PP.PPM,288,40,4,Coligação,BRAGA
30313,303,BRAGA,ESPORÕES,AF,1570,1092,28,25,PS,754,"72,57",7,Partido,BRAGA
30313,303,BRAGA,ESPORÕES,AF,1570,1092,28,25,PCP-PEV,22,"2,12",0,Coligação,BRAGA
30313,303,BRAGA,ESPORÕES,AF,1570,1092,28,25,PPD/PSD.CDS-PP.PPM,263,"25,31",2,Coligação,BRAGA
30315,303,BRAGA,FIGUEIREDO,AF,1084,776,15,18,PS,518,"69,72",7,Partido,BRAGA
30315,303,BRAGA,FIGUEIREDO,AF,1084,776,15,18,PCP-PEV,33,"4,44",0,Coligação,BRAGA
30315,303,BRAGA,FIGUEIREDO,AF,1084,776,15,18,PPD/PSD.CDS-PP.PPM,192,"25,84",2,Coligação,BRAGA
30319,303,BRAGA,GUALTAR,AF,4492,2868,104,52,PS,1348,"49,71",5,Partido,BRAGA
30319,303,BRAGA,GUALTAR,AF,4492,2868,104,52,PCP-PEV,200,"7,37",0,Coligação,BRAGA
30319,303,BRAGA,GUALTAR,AF,4492,2868,104,52,PPD/PSD.CDS-PP.PPM,1001,"36,91",4,Coligação,BRAGA
30319,303,BRAGA,GUALTAR,AF,4492,2868,104,52,CEM,163,"6,01",0,Grupos Cidadãos Eleitores,BRAGA
30322,303,BRAGA,LAMAS,AF,659,491,2,10,PS,332,"69,31",5,Partido,BRAGA
30322,303,BRAGA,LAMAS,AF,659,491,2,10,PCP-PEV,17,"3,55",0,Coligação,BRAGA
30322,303,BRAGA,LAMAS,AF,659,491,2,10,PPD/PSD.CDS-PP.PPM,130,"27,14",2,Coligação,BRAGA
30325,303,BRAGA,MIRE DE TIBÃES,AF,2244,1525,31,26,PS,611,"41,62",4,Partido,BRAGA
30325,303,BRAGA,MIRE DE TIBÃES,AF,2244,1525,31,26,PCP-PEV,151,"10,29",1,Coligação,BRAGA
30325,303,BRAGA,MIRE DE TIBÃES,AF,2244,1525,31,26,PPD/PSD.CDS-PP.PPM,706,"48,09",4,Coligação,BRAGA
30330,303,BRAGA,PADIM DA GRAÇA,AF,1543,1094,23,11,PS,600,"56,6",5,Partido,BRAGA
30330,303,BRAGA,PADIM DA GRAÇA,AF,1543,1094,23,11,PCP-PEV,102,"9,62",1,Coligação,BRAGA
30330,303,BRAGA,PADIM DA GRAÇA,AF,1543,1094,23,11,spg,358,"33,77",3,Grupos Cidadãos Eleitores,BRAGA
30331,303,BRAGA,PALMEIRA,AF,4993,2921,94,50,PS,1040,"37,45",4,Partido,BRAGA
30331,303,BRAGA,PALMEIRA,AF,4993,2921,94,50,PCP-PEV,222,"7,99",0,Coligação,BRAGA
30331,303,BRAGA,PALMEIRA,AF,4993,2921,94,50,PPD/PSD.CDS-PP.PPM,1244,"44,8",4,Coligação,BRAGA
30331,303,BRAGA,PALMEIRA,AF,4993,2921,94,50,CEM,271,"9,76",1,Grupos Cidadãos Eleitores,BRAGA
30334,303,BRAGA,PEDRALVA,AF,1138,681,7,17,PS,371,"56,47",5,Partido,BRAGA
30334,303,BRAGA,PEDRALVA,AF,1138,681,7,17,PCP-PEV,23,"3,5",0,Coligação,BRAGA
30334,303,BRAGA,PEDRALVA,AF,1138,681,7,17,PPD/PSD.CDS-PP.PPM,263,"40,03",4,Coligação,BRAGA
30336,303,BRAGA,PRISCOS,AF,1218,874,20,11,PS,297,"35,23",3,Partido,BRAGA
30336,303,BRAGA,PRISCOS,AF,1218,874,20,11,PCP-PEV,24,"2,85",0,Coligação,BRAGA
30336,303,BRAGA,PRISCOS,AF,1218,874,20,11,PPD/PSD.CDS-PP.PPM,522,"61,92",6,Coligação,BRAGA
30338,303,BRAGA,RUILHE,AF,1073,734,22,18,PS,337,"48,56",5,Partido,BRAGA
30338,303,BRAGA,RUILHE,AF,1073,734,22,18,PCP-PEV,91,"13,11",1,Coligação,BRAGA
30338,303,BRAGA,RUILHE,AF,1073,734,22,18,PPD/PSD.CDS-PP.PPM,266,"38,33",3,Coligação,BRAGA
30354,303,BRAGA,SEQUEIRA,AF,1805,1189,30,31,PS,720,"63,83",6,Partido,BRAGA
30354,303,BRAGA,SEQUEIRA,AF,1805,1189,30,31,PCP-PEV,70,"6,21",0,Coligação,BRAGA
30354,303,BRAGA,SEQUEIRA,AF,1805,1189,30,31,PPD/PSD.CDS-PP.PPM,338,"29,96",3,Coligação,BRAGA
30355,303,BRAGA,SOBREPOSTA,AF,1207,718,49,18,PCP-PEV,122,"18,74",1,Coligação,BRAGA
30355,303,BRAGA,SOBREPOSTA,AF,1207,718,49,18,SMM,529,"81,26",8,Grupos Cidadãos Eleitores,BRAGA
30356,303,BRAGA,TADIM,AF,963,692,26,17,PS,383,"59,01",5,Partido,BRAGA
30356,303,BRAGA,TADIM,AF,963,692,26,17,PCP-PEV,49,"7,55",0,Coligação,BRAGA
30356,303,BRAGA,TADIM,AF,963,692,26,17,PPD/PSD.CDS-PP.PPM,217,"33,44",2,Coligação,BRAGA
30357,303,BRAGA,TEBOSA,AF,961,704,9,10,PS,400,"58,39",5,Partido,BRAGA
30357,303,BRAGA,TEBOSA,AF,961,704,9,10,PCP-PEV,55,"8,03",0,Coligação,BRAGA
30357,303,BRAGA,TEBOSA,AF,961,704,9,10,PPD/PSD.CDS-PP.PPM,230,"33,58",2,Coligação,BRAGA
30363,303,BRAGA,UNIÃO DAS FREGUESIAS DE ARENTIM E CUNHA,AF,1416,1127,29,23,PS,489,"45,49",4,Partido,BRAGA
30363,303,BRAGA,UNIÃO DAS FREGUESIAS DE ARENTIM E CUNHA,AF,1416,1127,29,23,PCP-PEV,31,"2,88",0,Coligação,BRAGA
30363,303,BRAGA,UNIÃO DAS FREGUESIAS DE ARENTIM E CUNHA,AF,1416,1127,29,23,liac,555,"51,63",5,Grupos Cidadãos Eleitores,BRAGA
30364,303,BRAGA,"UNIÃO DAS FREGUESIAS DE BRAGA (MAXIMINOS, SÉ E CIVIDADE)",AF,13453,7504,299,204,PS,2399,"34,27",5,Partido,BRAGA
30364,303,BRAGA,"UNIÃO DAS FREGUESIAS DE BRAGA (MAXIMINOS, SÉ E CIVIDADE)",AF,13453,7504,299,204,PCP-PEV,1040,"14,86",2,Coligação,BRAGA
30364,303,BRAGA,"UNIÃO DAS FREGUESIAS DE BRAGA (MAXIMINOS, SÉ E CIVIDADE)",AF,13453,7504,299,204,PPD/PSD.CDS-PP.PPM,2253,"32,18",4,Coligação,BRAGA
30364,303,BRAGA,"UNIÃO DAS FREGUESIAS DE BRAGA (MAXIMINOS, SÉ E CIVIDADE)",AF,13453,7504,299,204,MDA,1309,"18,7",2,Grupos Cidadãos Eleitores,BRAGA
30365,303,BRAGA,UNIÃO DAS FREGUESIAS DE BRAGA (SÃO JOSÉ DE SÃO LÁZARO E SÃO JOÃO DO SOUTO),AF,13048,7080,255,130,PS,2339,"34,94",5,Partido,BRAGA
30365,303,BRAGA,UNIÃO DAS FREGUESIAS DE BRAGA (SÃO JOSÉ DE SÃO LÁZARO E SÃO JOÃO DO SOUTO),AF,13048,7080,255,130,PCP-PEV,803,"11,99",1,Coligação,BRAGA
30365,303,BRAGA,UNIÃO DAS FREGUESIAS DE BRAGA (SÃO JOSÉ DE SÃO LÁZARO E SÃO JOÃO DO SOUTO),AF,13048,7080,255,130,PPD/PSD.CDS-PP.PPM,3029,"45,24",6,Coligação,BRAGA
30365,303,BRAGA,UNIÃO DAS FREGUESIAS DE BRAGA (SÃO JOSÉ DE SÃO LÁZARO E SÃO JOÃO DO SOUTO),AF,13048,7080,255,130,CEM,524,"7,83",1,Grupos Cidadãos Eleitores,BRAGA
30366,303,BRAGA,UNIÃO DAS FREGUESIAS DE CABREIROS E PASSOS (SÃO JULIÃO),AF,2146,1480,27,28,PS,926,"64,98",6,Partido,BRAGA
30366,303,BRAGA,UNIÃO DAS FREGUESIAS DE CABREIROS E PASSOS (SÃO JULIÃO),AF,2146,1480,27,28,PCP-PEV,37,"2,6",0,Coligação,BRAGA
30366,303,BRAGA,UNIÃO DAS FREGUESIAS DE CABREIROS E PASSOS (SÃO JULIÃO),AF,2146,1480,27,28,PPD/PSD.CDS-PP.PPM,462,"32,42",3,Coligação,BRAGA
30367,303,BRAGA,"UNIÃO DAS FREGUESIAS DE CELEIRÓS, AVELEDA E VIMIEIRO",AF,5968,3852,134,93,PS,2248,"62,01",8,Partido,BRAGA
30367,303,BRAGA,"UNIÃO DAS FREGUESIAS DE CELEIRÓS, AVELEDA E VIMIEIRO",AF,5968,3852,134,93,PCP-PEV,327,"9,02",1,Coligação,BRAGA
30367,303,BRAGA,"UNIÃO DAS FREGUESIAS DE CELEIRÓS, AVELEDA E VIMIEIRO",AF,5968,3852,134,93,PPD/PSD.CDS-PP.PPM,1050,"28,97",4,Coligação,BRAGA
30368,303,BRAGA,UNIÃO DAS FREGUESIAS DE CRESPOS E POUSADA,AF,1371,1003,12,14,PS,318,"32,55",3,Partido,BRAGA
30368,303,BRAGA,UNIÃO DAS FREGUESIAS DE CRESPOS E POUSADA,AF,1371,1003,12,14,PCP-PEV,10,"1,02",0,Coligação,BRAGA
30368,303,BRAGA,UNIÃO DAS FREGUESIAS DE CRESPOS E POUSADA,AF,1371,1003,12,14,PPD/PSD.CDS-PP.PPM,649,"66,43",6,Coligação,BRAGA
30369,303,BRAGA,UNIÃO DAS FREGUESIAS DE ESCUDEIROS E PENSO (SANTO ESTÊVÃO E SÃO VICENTE),AF,1726,1246,16,11,PS,554,"45,45",4,Partido,BRAGA
30369,303,BRAGA,UNIÃO DAS FREGUESIAS DE ESCUDEIROS E PENSO (SANTO ESTÊVÃO E SÃO VICENTE),AF,1726,1246,16,11,PCP-PEV,20,"1,64",0,Coligação,BRAGA
30369,303,BRAGA,UNIÃO DAS FREGUESIAS DE ESCUDEIROS E PENSO (SANTO ESTÊVÃO E SÃO VICENTE),AF,1726,1246,16,11,PPD/PSD.CDS-PP.PPM,645,"52,91",5,Coligação,BRAGA
30370,303,BRAGA,UNIÃO DAS FREGUESIAS DE ESTE (SÃO PEDRO E SÃO MAMEDE),AF,3571,2437,75,55,PS,936,"40,57",4,Partido,BRAGA
30370,303,BRAGA,UNIÃO DAS FREGUESIAS DE ESTE (SÃO PEDRO E SÃO MAMEDE),AF,3571,2437,75,55,PCP-PEV,133,"5,77",0,Coligação,BRAGA
30370,303,BRAGA,UNIÃO DAS FREGUESIAS DE ESTE (SÃO PEDRO E SÃO MAMEDE),AF,3571,2437,75,55,PPD/PSD.CDS-PP.PPM,1238,"53,66",5,Coligação,BRAGA
30371,303,BRAGA,UNIÃO DAS FREGUESIAS DE FERREIROS E GONDIZALVES,AF,7907,4766,191,107,PS,2551,"57,09",8,Partido,BRAGA
30371,303,BRAGA,UNIÃO DAS FREGUESIAS DE FERREIROS E GONDIZALVES,AF,7907,4766,191,107,PCP-PEV,430,"9,62",1,Coligação,BRAGA
30371,303,BRAGA,UNIÃO DAS FREGUESIAS DE FERREIROS E GONDIZALVES,AF,7907,4766,191,107,PPD/PSD.CDS-PP.PPM,1487,"33,28",4,Coligação,BRAGA
30372,303,BRAGA,UNIÃO DAS FREGUESIAS DE GUISANDE E OLIVEIRA (SÃO PEDRO),AF,920,740,12,15,PS,269,"37,73",3,Partido,BRAGA
30372,303,BRAGA,UNIÃO DAS FREGUESIAS DE GUISANDE E OLIVEIRA (SÃO PEDRO),AF,920,740,12,15,PCP-PEV,12,"1,68",0,Coligação,BRAGA
30372,303,BRAGA,UNIÃO DAS FREGUESIAS DE GUISANDE E OLIVEIRA (SÃO PEDRO),AF,920,740,12,15,PPD/PSD.CDS-PP.PPM,432,"60,59",4,Coligação,BRAGA
30373,303,BRAGA,UNIÃO DAS FREGUESIAS DE LOMAR E ARCOS,AF,5676,3406,123,74,PS,1375,"42,85",6,Partido,BRAGA
30373,303,BRAGA,UNIÃO DAS FREGUESIAS DE LOMAR E ARCOS,AF,5676,3406,123,74,PCP-PEV,362,"11,28",1,Coligação,BRAGA
30373,303,BRAGA,UNIÃO DAS FREGUESIAS DE LOMAR E ARCOS,AF,5676,3406,123,74,PPD/PSD.CDS-PP.PPM,1472,"45,87",6,Coligação,BRAGA
30374,303,BRAGA,"UNIÃO DAS FREGUESIAS DE MERELIM (SÃO PAIO), PANOIAS E PARADA DE TIBÃES",AF,4332,2774,69,76,PS,1012,"38,49",3,Partido,BRAGA
30374,303,BRAGA,"UNIÃO DAS FREGUESIAS DE MERELIM (SÃO PAIO), PANOIAS E PARADA DE TIBÃES",AF,4332,2774,69,76,PCP-PEV,1104,"41,99",4,Coligação,BRAGA
30374,303,BRAGA,"UNIÃO DAS FREGUESIAS DE MERELIM (SÃO PAIO), PANOIAS E PARADA DE TIBÃES",AF,4332,2774,69,76,PPD/PSD.CDS-PP.PPM,513,"19,51",2,Coligação,BRAGA
30375,303,BRAGA,UNIÃO DAS FREGUESIAS DE MERELIM (SÃO PEDRO) E FROSSOS,AF,3600,2450,74,39,PS,885,"37,87",4,Partido,BRAGA
30375,303,BRAGA,UNIÃO DAS FREGUESIAS DE MERELIM (SÃO PEDRO) E FROSSOS,AF,3600,2450,74,39,PCP-PEV,168,"7,19",0,Coligação,BRAGA
30375,303,BRAGA,UNIÃO DAS FREGUESIAS DE MERELIM (SÃO PEDRO) E FROSSOS,AF,3600,2450,74,39,PPD/PSD.CDS-PP.PPM,1284,"54,94",5,Coligação,BRAGA
30376,303,BRAGA,UNIÃO DAS FREGUESIAS DE MORREIRA E TRANDEIRAS,AF,1335,979,31,20,PS,555,"59,81",6,Partido,BRAGA
30376,303,BRAGA,UNIÃO DAS FREGUESIAS DE MORREIRA E TRANDEIRAS,AF,1335,979,31,20,PCP-PEV,24,"2,59",0,Coligação,BRAGA
30376,303,BRAGA,UNIÃO DAS FREGUESIAS DE MORREIRA E TRANDEIRAS,AF,1335,979,31,20,PPD/PSD.CDS-PP.PPM,349,"37,61",3,Coligação,BRAGA
30377,303,BRAGA,"UNIÃO DAS FREGUESIAS DE NOGUEIRA, FRAIÃO E LAMAÇÃES",AF,11904,7289,412,179,PS,2571,"38,38",5,Partido,BRAGA
30377,303,BRAGA,"UNIÃO DAS FREGUESIAS DE NOGUEIRA, FRAIÃO E LAMAÇÃES",AF,11904,7289,412,179,PCP-PEV,596,"8,9",1,Coligação,BRAGA
30377,303,BRAGA,"UNIÃO DAS FREGUESIAS DE NOGUEIRA, FRAIÃO E LAMAÇÃES",AF,11904,7289,412,179,PPD/PSD.CDS-PP.PPM,2945,"43,97",6,Coligação,BRAGA
30377,303,BRAGA,"UNIÃO DAS FREGUESIAS DE NOGUEIRA, FRAIÃO E LAMAÇÃES",AF,11904,7289,412,179,CEM,586,"8,75",1,Grupos Cidadãos Eleitores,BRAGA
30378,303,BRAGA,UNIÃO DAS FREGUESIAS DE NOGUEIRÓ E TENÕES,AF,4022,2491,304,92,PCP-PEV,591,"28,21",2,Coligação,BRAGA
30378,303,BRAGA,UNIÃO DAS FREGUESIAS DE NOGUEIRÓ E TENÕES,AF,4022,2491,304,92,CU,1504,"71,79",7,Grupos Cidadãos Eleitores,BRAGA
30379,303,BRAGA,"UNIÃO DAS FREGUESIAS DE REAL, DUME E SEMELHE",AF,9870,5810,261,154,PS,2876,"53,31",7,Partido,BRAGA
30379,303,BRAGA,"UNIÃO DAS FREGUESIAS DE REAL, DUME E SEMELHE",AF,9870,5810,261,154,PCP-PEV,837,"15,51",2,Coligação,BRAGA
30379,303,BRAGA,"UNIÃO DAS FREGUESIAS DE REAL, DUME E SEMELHE",AF,9870,5810,261,154,PPD/PSD.CDS-PP.PPM,1682,"31,18",4,Coligação,BRAGA
30380,303,BRAGA,UNIÃO DAS FREGUESIAS DE SANTA LUCRÉCIA DE ALGERIZ E NAVARRA,AF,943,672,16,10,PS,341,"52,79",4,Partido,BRAGA
30380,303,BRAGA,UNIÃO DAS FREGUESIAS DE SANTA LUCRÉCIA DE ALGERIZ E NAVARRA,AF,943,672,16,10,PCP-PEV,39,"6,04",0,Coligação,BRAGA
30380,303,BRAGA,UNIÃO DAS FREGUESIAS DE SANTA LUCRÉCIA DE ALGERIZ E NAVARRA,AF,943,672,16,10,PPD/PSD.CDS-PP.PPM,266,"41,18",3,Coligação,BRAGA
30381,303,BRAGA,UNIÃO DAS FREGUESIAS DE VILAÇA E FRADELOS,AF,1475,1147,21,28,PS,550,"50,09",5,Partido,BRAGA
30381,303,BRAGA,UNIÃO DAS FREGUESIAS DE VILAÇA E FRADELOS,AF,1475,1147,21,28,PCP-PEV,18,"1,64",0,Coligação,BRAGA
30381,303,BRAGA,UNIÃO DAS FREGUESIAS DE VILAÇA E FRADELOS,AF,1475,1147,21,28,PPD/PSD.CDS-PP.PPM,530,"48,27",4,Coligação,BRAGA
30300,303,BRAGA,NULL,CM,159313,95414,3061,1748,PCTP/MRPP,1293,"1,43",0,Partido,BRAGA
30300,303,BRAGA,NULL,CM,159313,95414,3061,1748,PS,31318,"34,57",4,Partido,BRAGA
30300,303,BRAGA,NULL,AM,159313,95415,3535,1890,PS,31728,"35,26",14,Partido,BRAGA
30300,303,BRAGA,NULL,CM,159313,95414,3061,1748,PCP-PEV,8357,"9,22",1,Coligação,BRAGA
30300,303,BRAGA,NULL,AM,159313,95415,3535,1890,PCP-PEV,10865,"12,07",4,Coligação,BRAGA
30300,303,BRAGA,NULL,CM,159313,95414,3061,1748,PPD/PSD.CDS-PP.PPM,44566,"49,19",6,Coligação,BRAGA
30300,303,BRAGA,NULL,AM,159313,95415,3535,1890,PPD/PSD.CDS-PP.PPM,40628,"45,15",18,Coligação,BRAGA
30300,303,BRAGA,NULL,CM,159313,95414,3061,1748,CEM,5071,"5,6",0,Grupos Cidadãos Eleitores,BRAGA
30300,303,BRAGA,NULL,AM,159313,95415,3535,1890,CEM,6769,"7,52",2,Grupos Cidadãos Eleitores,BRAGA
40201,402,BRAGANÇA,ALFAIÃO,AF,236,195,4,3,PPD/PSD,110,"58,51",4,Partido,BRAGANÇA
40201,402,BRAGANÇA,ALFAIÃO,AF,236,195,4,3,PS,34,"18,09",1,Partido,BRAGANÇA
40201,402,BRAGANÇA,ALFAIÃO,AF,236,195,4,3,MSP,44,"23,4",2,Grupos Cidadãos Eleitores,BRAGANÇA
40203,402,BRAGANÇA,BABE,AF,368,206,2,9,PPD/PSD,145,"74,36",5,Partido,BRAGANÇA
40203,402,BRAGANÇA,BABE,AF,368,206,2,9,PS,50,"25,64",2,Partido,BRAGANÇA
40204,402,BRAGANÇA,BAÇAL,AF,572,352,2,10,PPD/PSD,193,"56,76",5,Partido,BRAGANÇA
40204,402,BRAGANÇA,BAÇAL,AF,572,352,2,10,PS,114,"33,53",2,Partido,BRAGANÇA
40204,402,BRAGANÇA,BAÇAL,AF,572,352,2,10,MSP,33,"9,71",0,Grupos Cidadãos Eleitores,BRAGANÇA
40206,402,BRAGANÇA,CARRAGOSA,AF,312,224,3,5,PPD/PSD,93,"43,06",3,Partido,BRAGANÇA
40206,402,BRAGANÇA,CARRAGOSA,AF,312,224,3,5,PS,103,"47,69",4,Partido,BRAGANÇA
40206,402,BRAGANÇA,CARRAGOSA,AF,312,224,3,5,MSP,20,"9,26",0,Grupos Cidadãos Eleitores,BRAGANÇA
40209,402,BRAGANÇA,CASTRO DE AVELÃS,AF,322,228,14,4,PPD/PSD,138,"65,71",5,Partido,BRAGANÇA
40209,402,BRAGANÇA,CASTRO DE AVELÃS,AF,322,228,14,4,PS,72,"34,29",2,Partido,BRAGANÇA
40210,402,BRAGANÇA,COELHOSO,AF,510,266,6,6,PPD/PSD,160,"62,99",5,Partido,BRAGANÇA
40210,402,BRAGANÇA,COELHOSO,AF,510,266,6,6,PS,94,"37,01",2,Partido,BRAGANÇA
40212,402,BRAGANÇA,DONAI,AF,428,295,8,4,PPD/PSD,211,"74,56",5,Partido,BRAGANÇA
40212,402,BRAGANÇA,DONAI,AF,428,295,8,4,PS,72,"25,44",2,Partido,BRAGANÇA
40213,402,BRAGANÇA,ESPINHOSELA,AF,352,249,1,7,PPD/PSD,164,"68,05",5,Partido,BRAGANÇA
40213,402,BRAGANÇA,ESPINHOSELA,AF,352,249,1,7,PS,58,"24,07",2,Partido,BRAGANÇA
40213,402,BRAGANÇA,ESPINHOSELA,AF,352,249,1,7,MSP,19,"7,88",0,Grupos Cidadãos Eleitores,BRAGANÇA
40215,402,BRAGANÇA,FRANÇA,AF,383,258,6,3,PPD/PSD,133,"53,41",4,Partido,BRAGANÇA
40215,402,BRAGANÇA,FRANÇA,AF,383,258,6,3,PS,116,"46,59",3,Partido,BRAGANÇA
40216,402,BRAGANÇA,GIMONDE,AF,416,279,6,6,PPD/PSD,135,"50,56",4,Partido,BRAGANÇA
40216,402,BRAGANÇA,GIMONDE,AF,416,279,6,6,PS,132,"49,44",3,Partido,BRAGANÇA
40217,402,BRAGANÇA,GONDESENDE,AF,233,161,2,4,B.E.,17,"10,97",0,Partido,BRAGANÇA
40217,402,BRAGANÇA,GONDESENDE,AF,233,161,2,4,PPD/PSD,75,"48,39",4,Partido,BRAGANÇA
40217,402,BRAGANÇA,GONDESENDE,AF,233,161,2,4,PS,63,"40,65",3,Partido,BRAGANÇA
40218,402,BRAGANÇA,GOSTEI,AF,500,362,4,7,PPD/PSD,120,"34,19",2,Partido,BRAGANÇA
40218,402,BRAGANÇA,GOSTEI,AF,500,362,4,7,PS,48,"13,68",1,Partido,BRAGANÇA
40218,402,BRAGANÇA,GOSTEI,AF,500,362,4,7,MCI,183,"52,14",4,Grupos Cidadãos Eleitores,BRAGANÇA
40219,402,BRAGANÇA,GRIJÓ DE PARADA,AF,409,259,2,8,PPD/PSD,138,"55,42",4,Partido,BRAGANÇA
40219,402,BRAGANÇA,GRIJÓ DE PARADA,AF,409,259,2,8,PS,39,"15,66",1,Partido,BRAGANÇA
40219,402,BRAGANÇA,GRIJÓ DE PARADA,AF,409,259,2,8,MSP,72,"28,92",2,Grupos Cidadãos Eleitores,BRAGANÇA
40221,402,BRAGANÇA,MACEDO DO MATO,AF,316,175,5,8,PPD/PSD,86,"53,09",4,Partido,BRAGANÇA
40221,402,BRAGANÇA,MACEDO DO MATO,AF,316,175,5,8,PS,17,"10,49",0,Partido,BRAGANÇA
40221,402,BRAGANÇA,MACEDO DO MATO,AF,316,175,5,8,MSP,59,"36,42",3,Grupos Cidadãos Eleitores,BRAGANÇA
40224,402,BRAGANÇA,MÓS,AF,272,180,5,4,PPD/PSD,90,"52,63",4,Partido,BRAGANÇA
40224,402,BRAGANÇA,MÓS,AF,272,180,5,4,PS,81,"47,37",3,Partido,BRAGANÇA
40225,402,BRAGANÇA,NOGUEIRA,AF,502,349,10,12,PPD/PSD,176,"53,82",4,Partido,BRAGANÇA
40225,402,BRAGANÇA,NOGUEIRA,AF,502,349,10,12,PS,148,"45,26",3,Partido,BRAGANÇA
40225,402,BRAGANÇA,NOGUEIRA,AF,502,349,10,12,MSP,3,"0,92",0,Grupos Cidadãos Eleitores,BRAGANÇA
40226,402,BRAGANÇA,OUTEIRO,AF,371,249,9,4,PPD/PSD,116,"49,15",3,Partido,BRAGANÇA
40226,402,BRAGANÇA,OUTEIRO,AF,371,249,9,4,PS,120,"50,85",4,Partido,BRAGANÇA
40229,402,BRAGANÇA,PARÂMIO,AF,319,250,1,3,PPD/PSD,118,"47,97",3,Partido,BRAGANÇA
40229,402,BRAGANÇA,PARÂMIO,AF,319,250,1,3,PS,125,"50,81",4,Partido,BRAGANÇA
40229,402,BRAGANÇA,PARÂMIO,AF,319,250,1,3,PCP-PEV,3,"1,22",0,Coligação,BRAGANÇA
40230,402,BRAGANÇA,PINELA,AF,337,190,0,5,PPD/PSD,77,"41,62",3,Partido,BRAGANÇA
40230,402,BRAGANÇA,PINELA,AF,337,190,0,5,PS,65,"35,14",3,Partido,BRAGANÇA
40230,402,BRAGANÇA,PINELA,AF,337,190,0,5,MSP,43,"23,24",1,Grupos Cidadãos Eleitores,BRAGANÇA
40232,402,BRAGANÇA,QUINTANILHA,AF,292,191,6,4,PPD/PSD,56,"30,94",2,Partido,BRAGANÇA
40232,402,BRAGANÇA,QUINTANILHA,AF,292,191,6,4,PS,125,"69,06",5,Partido,BRAGANÇA
40233,402,BRAGANÇA,QUINTELA DE LAMPAÇAS,AF,322,203,4,4,PPD/PSD,87,"44,62",3,Partido,BRAGANÇA
40233,402,BRAGANÇA,QUINTELA DE LAMPAÇAS,AF,322,203,4,4,PS,108,"55,38",4,Partido,BRAGANÇA
40234,402,BRAGANÇA,RABAL,AF,280,167,5,7,PPD/PSD,106,"68,39",6,Partido,BRAGANÇA
40234,402,BRAGANÇA,RABAL,AF,280,167,5,7,PS,35,"22,58",1,Partido,BRAGANÇA
40234,402,BRAGANÇA,RABAL,AF,280,167,5,7,PCP-PEV,14,"9,03",0,Coligação,BRAGANÇA
